,ORF,gene_length,gene_distance_to_end_of_chromosome_near_end,gene_distance_to_end_of_chromosome_far_end
4794,YDR216W,3971,0.41241699346405225,0.4150124183006536
4795,YDR214W,1052,0.4157359477124183,0.41642352941176475
4796,YDR213W,2741,0.4166738562091503,0.41846535947712415
4797,YDR212W,1679,0.4190143790849673,0.4201117647058824
4798,YDR211W,2138,0.4203516339869281,0.42174901960784317
4799,YDR210W,227,0.43052418300653594,0.43067254901960783
4800,YDR208W,2339,0.43100653594771243,0.432535294117647
4801,YDR207C,2510,0.43299411764705886,0.4346346405228758
4802,YDR206W,2654,0.4348333333333333,0.43656797385620916
4803,YDR205W,2174,0.43691699346405233,0.43833790849673204
4804,YDR204W,1007,0.43846993464052286,0.4391281045751634
4805,YDR202C,1055,0.43924836601307193,0.439937908496732
4806,YDR201W,497,0.43999281045751637,0.4403176470588235
4807,YDR200C,1814,0.4404640522875817,0.4416496732026144
4808,YDR198C,1439,0.4418503267973857,0.4427908496732026
4809,YDR197W,1169,0.4428797385620915,0.4436437908496732
4810,YDR196C,725,0.4437934640522876,0.4442673202614379
4811,YDR195W,1601,0.4443156862745098,0.445362091503268
4812,YDR194C,1994,0.4457888888888889,0.44709215686274506
4813,YDR192C,1292,0.44780522875816997,0.4486496732026144
4814,YDR191W,1112,0.44872810457516343,0.4494549019607843
4815,YDR190C,1391,0.44967843137254904,0.45058758169934643
4816,YDR189W,2000,0.45072614379084963,0.4520333333333333
4817,YDR188W,1640,0.45224967320261433,0.453321568627451
4818,YDR186C,2633,0.4539287581699346,0.4556496732026144
4819,YDR185C,539,0.4559019607843138,0.456254248366013
4820,YDR184C,884,0.45652941176470585,0.45710718954248364
4821,YDR183W,692,0.45733725490196075,0.4577895424836601
4822,YDR182W,1475,0.4581346405228758,0.45909869281045756
4823,YDR181C,1445,0.45924705882352945,0.46019150326797387
4824,YDR180W,4481,0.4602790849673203,0.46320784313725494
4825,YDR179W-A,1391,0.4635156862745098,0.4644248366013072
4826,YDR179C,488,0.46457973856209145,0.4648986928104575
4827,YDR178W,545,0.465037908496732,0.46539411764705885
4828,YDR177W,647,0.46567189542483656,0.4660947712418301
4829,YDR176W,2108,0.46630261437908493,0.46768039215686275
4830,YDR175C,959,0.46787647058823534,0.4685032679738562
4831,YDR174W,740,0.46872745098039215,0.46921111111111113
4832,YDR173C,1067,0.4695235294117647,0.4702209150326797
4833,YDR172W,2057,0.47034117647058826,0.47168562091503263
4834,YDR171W,1127,0.47206209150326794,0.4727986928104575
4835,YDR170W-A,1322,0.4741738562091503,0.475037908496732
4836,YDR170C,6029,0.47567385620915037,0.4796143790849673
4837,YDR169C,1541,0.48112026143790854,0.4821274509803921
4838,YDR168W,1520,0.482454248366013,0.48344771241830065
4839,YDR167W,620,0.4836169934640523,0.48402222222222224
4840,YDR166C,2915,0.4841712418300653,0.48607647058823533
4841,YDR165W,1334,0.4861424836601307,0.48701437908496736
4842,YDR164C,2174,0.48744313725490196,0.4888640522875817
4843,YDR163W,527,0.48892352941176476,0.4892679738562091
4844,YDR162C,710,0.4894790849673203,0.4899431372549019
4845,YDR161W,1163,0.49006339869281046,0.49082352941176466
4846,YDR160W,2558,0.4910339869281046,0.4927058823529412
4847,YDR159W,3905,0.4929549019607843,0.49550718954248363
4848,YDR158W,1097,0.49578366013071895,0.49650065359477125
4849,YDR156W,413,0.49677450980392157,0.4970444444444444
4850,YDR155C,488,0.4973875816993464,0.4977065359477124
4851,YDR153C,1235,0.4980601307189543,0.4988673202614379
4852,YDR152W,797,0.49901960784313726,0.49954052287581696
4853,YDR151C,977,0.4994607843137255,0.5000993464052288
4854,YDR150W,8246,0.49387254901960786,0.49926209150326795
4855,YDR148C,1391,0.49259607843137254,0.49350522875816993
4856,YDR147W,1604,0.49126013071895425,0.49230849673202615
4857,YDR146C,2129,0.4892875816993464,0.49067908496732027
4858,YDR145W,1619,0.48806209150326796,0.4891202614379085
4859,YDR144C,1790,0.48647581699346404,0.48764575163398693
4860,YDR143C,1832,0.48499281045751635,0.4861901960784314
4861,YDR142C,1127,0.4839673202614379,0.48470392156862746
4862,YDR141C,5096,0.48032549019607845,0.4836562091503268
4863,YDR140W,665,0.4798267973856209,0.48026143790849674
4864,YDR139C,306,0.47948692810457516,0.47968692810457514
4865,YDR138W,2258,0.4775,0.47897581699346403
4866,YDR137W,1991,0.4759843137254902,0.4772856209150327
4867,YDR135C,4547,0.4725496732026144,0.475521568627451
4868,YDR132C,1487,0.46981241830065357,0.4707843137254902
4869,YDR131C,1670,0.46848823529411765,0.4695797385620915
4870,YDR130C,875,0.46780653594771243,0.46837843137254903
4871,YDR129C,2039,0.46623333333333333,0.46756601307189544
4872,YDR128W,3446,0.46375555555555553,0.4660078431372549
4873,YDR127W,4766,0.4604450980392157,0.46356013071895424
4874,YDR126W,1010,0.4596281045751634,0.46028823529411766
4875,YDR125C,1361,0.45842745098039217,0.4593169934640523
4876,YDR124W,974,0.4577202614379085,0.458356862745098
4877,YDR123C,914,0.4565692810457516,0.45716666666666667
4878,YDR122W,3194,0.4540503267973856,0.456137908496732
4879,YDR121W,590,0.453321568627451,0.4537071895424837
4880,YDR120C,1712,0.45199084967320263,0.45310980392156863
4881,YDR119W,2306,0.44981960784313724,0.4513267973856209
4882,YDR118W,1958,0.44828692810457516,0.44956666666666667
4883,YDR117C,1697,0.44702156862745096,0.4481307189542484
4884,YDR116C,857,0.4462228758169935,0.4467830065359477
4885,YDR115W,317,0.4458640522875817,0.44607124183006536
4886,YDR113C,1121,0.44476666666666664,0.44549934640522876
4887,YDR111C,1523,0.44329281045751634,0.44428823529411765
4888,YDR110W,1700,0.4418947712418301,0.4430058823529412
4889,YDR109C,2147,0.44020718954248367,0.44161045751633987
4890,YDR108W,2096,0.4387359477124183,0.4401058823529412
4891,YDR107C,2018,0.43726339869281045,0.4385823529411765
4892,YDR106W,854,0.4359483660130719,0.43650653594771244
4893,YDR105C,1421,0.4348666666666667,0.43579542483660133
4894,YDR104C,3737,0.4321372549019608,0.4345797385620915
4895,YDR103W,2753,0.4302921568627451,0.43209150326797385
4896,YDR101C,1781,0.4285509803921569,0.42971503267973854
4897,YDR100W,431,0.4281111111111111,0.4283928104575163
4898,YDR099W,821,0.4271921568627451,0.42772875816993466
4899,YDR098C,857,0.4210294117647059,0.42158954248366015
4900,YDR097C,3728,0.41836993464052286,0.42080653594771245
4901,YDR096W,2684,0.41642875816993463,0.4181830065359477
4902,YDR093W,4838,0.4126006535947712,0.41576274509803923
4903,YDR092W,729,0.41168169934640525,0.41215816993464055
4904,YDR091C,1826,0.4096111111111111,0.4108045751633987
4905,YDR090C,932,0.40853790849673205,0.4091470588235294
4906,YDR089W,2609,0.40660718954248365,0.40831241830065357
4907,YDR088C,1148,0.40424444444444446,0.4049947712418301
4908,YDR087C,836,0.40357320261437907,0.4041196078431373
4909,YDR086C,242,0.403218954248366,0.40337712418300653
4910,YDR085C,1862,0.4014934640522876,0.4027104575163399
4911,YDR084C,599,0.40091633986928105,0.4013078431372549
4912,YDR083W,1178,0.4000457516339869,0.4008156862745098
4913,YDR082W,1484,0.39897908496732026,0.3999490196078431
4914,YDR081C,2777,0.3969287581699346,0.3987437908496732
4915,YDR080W,2978,0.3947745098039216,0.39672091503267976
4916,YDR079W,335,0.3941575163398693,0.3943764705882353
4917,YDR078C,671,0.3935915032679739,0.3940300653594771
4918,YDR077W,1016,0.3926732026143791,0.3933372549019608
4919,YDR076W,1220,0.39115359477124184,0.39195098039215687
4920,YDR075W,926,0.39029607843137254,0.39090130718954247
4921,YDR074W,2690,0.38816339869281047,0.389921568627451
4922,YDR073W,509,0.3872130718954248,0.3875457516339869
4923,YDR072C,1583,0.38546339869281043,0.38649803921568626
4924,YDR071C,575,0.38485294117647056,0.3852287581699346
4925,YDR070C,281,0.3843764705882353,0.38456013071895423
4926,YDR069C,2780,0.38231176470588235,0.38412875816993464
4927,YDR068W,932,0.3815104575163399,0.38211960784313725
4928,YDR067C,674,0.3809078431372549,0.38134836601307187
4929,YDR066C,590,0.38033071895424836,0.38071633986928105
4930,YDR065W,1097,0.3795326797385621,0.3802496732026144
4931,YDR064W,994,0.37872941176470587,0.37937908496732026
4932,YDR063W,449,0.3782098039215686,0.3785032679738562
4933,YDR062W,1685,0.376778431372549,0.3778797385620915
4934,YDR061W,1619,0.3752686274509804,0.3763267973856209
4935,YDR060W,3077,0.37297124183006536,0.3749823529411765
4936,YDR059C,536,0.3720470588235294,0.372397385620915
4937,YDR058C,980,0.371059477124183,0.3717
4938,YDR057W,1628,0.3698856209150327,0.3709496732026144
4939,YDR056C,617,0.3692947712418301,0.3696980392156863
4940,YDR055W,1334,0.3683169934640523,0.3691888888888889
4941,YDR054C,887,0.3669529411764706,0.3675326797385621
4942,YDR052C,2114,0.36503856209150326,0.3664202614379085
4943,YDR051C,1004,0.3640875816993464,0.3647437908496732
4944,YDR050C,746,0.3632183006535948,0.36370588235294116
4945,YDR049W,1898,0.361602614379085,0.36284313725490197
4946,YDR047W,1088,0.36069150326797383,0.36140261437908494
4947,YDR046C,1814,0.3586666666666667,0.35985228758169935
4948,YDR045C,332,0.35815424836601306,0.35837124183006536
4949,YDR044W,986,0.357281045751634,0.35792549019607844
4950,YDR043C,695,0.3546875816993464,0.3551418300653595
4951,YDR042C,602,0.35333202614379083,0.3537254901960784
4952,YDR041W,611,0.3528104575163399,0.35320980392156864
4953,YDR040C,3275,0.3497967320261438,0.35193725490196076
4954,YDR039C,3275,0.3472575163398693,0.3493980392156863
4955,YDR038C,3275,0.34471830065359477,0.3468588235294118
4956,YDR037W,1775,0.3434228758169935,0.3445830065359477
4957,YDR036C,1502,0.34196601307189545,0.34294771241830063
4958,YDR035W,1112,0.34105424836601306,0.341781045751634
4959,YDR034W-B,155,0.3407261437908497,0.34082745098039213
4960,YDR034C-A,176,0.3402045751633987,0.34031960784313725
4961,YDR034C,2372,0.333159477124183,0.3347098039215686
4962,YDR033W,962,0.3321202614379085,0.33274901960784314
4963,YDR032C,596,0.32947450980392157,0.3298640522875817
4964,YDR031W,365,0.32908169934640524,0.3293202614379085
4965,YDR030C,1520,0.32794117647058824,0.3289346405228758
4966,YDR028C,3044,0.32538039215686276,0.3273699346405229
4967,YDR027C,2669,0.3232980392156863,0.3250424836601307
4968,YDR026C,1712,0.3219300653594771,0.32304901960784316
4969,YDR025W,809,0.3212496732026144,0.321778431372549
4970,YDR023W,1388,0.31993790849673204,0.3208450980392157
4971,YDR022C,590,0.31899934640522876,0.31938496732026145
4972,YDR021W,1199,0.3181705882352941,0.31895424836601305
4973,YDR020C,698,0.31747908496732025,0.31793529411764704
4974,YDR019C,1202,0.3164444444444444,0.3172300653594771
4975,YDR018C,1190,0.31546862745098037,0.3162464052287582
4976,YDR017C,3152,0.3131450980392157,0.3152052287581699
4977,YDR016C,284,0.3127261437908497,0.31291176470588233
4978,YDR014W,1943,0.30983202614379085,0.31110196078431374
4979,YDR013W,626,0.30925098039215687,0.30966013071895426
4980,YDR012W,1088,0.3083986928104575,0.3091098039215686
4981,YDR011W,4505,0.3045202614379085,0.3074647058823529
4982,YDR009W,1562,0.30289607843137256,0.30391699346405227
4983,YDR007W,674,0.30185555555555554,0.3022960784313726
4984,YDR006C,2705,0.2996986928104575,0.30146666666666666
4985,YDR005C,1267,0.29858366013071896,0.2994117647058824
4986,YDR004W,1382,0.29751503267973856,0.29841830065359476
4987,YDR003W,632,0.29680980392156864,0.29722287581699347
4988,YDR002W,605,0.29610588235294116,0.2965013071895425
4989,YDR001C,2255,0.294259477124183,0.29573333333333335
4990,YDL001W,1292,0.29279803921568626,0.29364248366013074
4991,YDL002C,611,0.29213333333333336,0.2925326797385621
4992,YDL003W,1700,0.290640522875817,0.2917516339869281
4993,YDL004W,482,0.289559477124183,0.28987450980392154
4994,YDL005C,1295,0.2882424836601307,0.2890888888888889
4995,YDL006W,845,0.2875202614379085,0.2880725490196078
4996,YDL007W,1313,0.2863032679738562,0.28716143790849674
4997,YDL008W,497,0.2833294117647059,0.28365424836601305
4998,YDL010W,695,0.2825666666666667,0.28302091503267973
4999,YDL012C,409,0.28176797385620916,0.28203529411764705
5000,YDL013W,1859,0.28043398692810456,0.2816490196078431
5001,YDL014W,983,0.27932091503267975,0.27996339869281045
5002,YDL015C,932,0.27843071895424837,0.27903986928104574
5003,YDL017W,1523,0.2772588235294118,0.2782542483660131
5004,YDL018C,677,0.276359477124183,0.27680196078431374
5005,YDL019C,3851,0.27298039215686276,0.275497385620915
5006,YDL020C,1595,0.27131372549019606,0.2723562091503268
5007,YDL021W,935,0.27055555555555555,0.27116666666666667
5008,YDL022W,1175,0.2691647058823529,0.2699326797385621
5009,YDL024C,1406,0.266959477124183,0.267878431372549
5010,YDL025C,1862,0.26492875816993466,0.2661457516339869
5011,YDL027C,1262,0.2638509803921569,0.26467581699346404
5012,YDL028C,2294,0.26208758169934643,0.2635869281045752
5013,YDL029W,1298,0.2610045751633987,0.26185294117647057
5014,YDL030W,1592,0.2598261437908497,0.2608666666666667
5015,YDL031W,2987,0.2576562091503268,0.25960849673202613
5016,YDL033C,1253,0.256637908496732,0.25745686274509805
5017,YDL035C,2885,0.25435882352941175,0.25624444444444444
5018,YDL036C,1388,0.2532745098039216,0.2541816993464052
5019,YDL037C,986,0.2513712418300654,0.2520156862745098
5020,YDL039C,1751,0.24966209150326799,0.24988888888888888
5021,YDL040C,347,0.2476281045751634,0.24930392156862746
5022,YDL042C,2564,0.24624444444444443,0.24734771241830064
5023,YDL043C,1688,0.24554052287581699,0.24606339869281046
5024,YDL044C,800,0.24442091503267974,0.24528496732026145
5025,YDL045C,1322,0.24358496732026144,0.24418627450980393
5026,YDL045W-A,920,0.24329738562091505,0.24348496732026143
5027,YDL046W,287,0.24263856209150328,0.24297908496732026
5028,YDL047W,521,0.24167908496732027,0.24229019607843139
5029,YDL048C,935,0.23969869281045753,0.24066078431372548
5030,YDL049C,1472,0.23860653594771242,0.23913333333333334
5031,YDL051W,806,0.23787712418300655,0.23841764705882354
5032,YDL052C,827,0.237040522875817,0.2376359477124183
5033,YDL053C,911,0.2364045751633987,0.2367686274509804
5034,YDL054C,557,0.2351797385620915,0.23613398692810458
5035,YDL055C,1460,0.23246666666666665,0.23317581699346404
5036,YDL056W,1085,0.23063856209150327,0.2322732026143791
5037,YDL057W,2501,0.2296954248366013,0.23033986928104574
5038,YDL058W,986,0.2259248366013072,0.2294359477124183
5039,YDL059C,5372,0.22499150326797385,0.22545947712418302
5040,YDL060W,716,0.22328039215686274,0.22482679738562092
5041,YDL061C,2366,0.2226326797385621,0.2227437908496732
5042,YDL063C,170,0.22109281045751633,0.22230980392156863
5043,YDL064W,1862,0.2205797385620915,0.22096078431372548
5044,YDL065C,583,0.2197705882352941,0.22044248366013072
5045,YDL066W,1028,0.21884640522875817,0.21968692810457516
5046,YDL067C,1286,0.21844248366013072,0.218559477124183
5047,YDL069C,179,0.21772614379084967,0.2181764705882353
5048,YDL070W,689,0.2163562091503268,0.21760849673202615
5049,YDL072C,1916,0.21557908496732026,0.21597843137254902
5050,YDL073W,611,0.21347254901960785,0.2154032679738562
5051,YDL074C,2954,0.2117954248366013,0.21316928104575164
5052,YDL075W,2102,0.21060522875816992,0.2111032679738562
5053,YDL076C,762,0.20958692810457516,0.21016470588235295
5054,YDL077C,884,0.2071705882352941,0.20922875816993464
5055,YDL078C,3149,0.2061156862745098,0.20678954248366013
5056,YDL079C,1031,0.20454313725490197,0.20571764705882353
5057,YDL080C,1797,0.20303398692810457,0.20422941176470588
5058,YDL081C,1829,0.20248496732026144,0.20269411764705883
5059,YDL082W,320,0.20158431372549018,0.2022143790849673
5060,YDL083C,964,0.20060522875816994,0.20116928104575163
5061,YDL084W,863,0.19950130718954248,0.20037712418300654
5062,YDL085W,1340,0.19817712418300654,0.19924705882352942
5063,YDL086W,1637,0.19700196078431373,0.19753856209150328
5064,YDL087C,821,0.19621830065359477,0.1967313725490196
5065,YDL088C,785,0.19504379084967322,0.19608039215686274
5066,YDL089W,1586,0.194,0.1949503267973856
5067,YDL090C,1454,0.19283267973856208,0.19367908496732025
5068,YDL091C,1295,0.191759477124183,0.19265294117647058
5069,YDL092W,1367,0.19136013071895425,0.19164771241830064
5070,YDL093W,440,0.1894830065359477,0.19094117647058823
5071,YDL095W,2231,0.1876202614379085,0.1892235294117647
5072,YDL097C,2453,0.18653006535947714,0.18738235294117647
5073,YDL098C,1304,0.18600065359477125,0.18638235294117647
5074,YDL099W,584,0.18524117647058824,0.1859111111111111
5075,YDL100C,1025,0.18438692810457516,0.18508235294117648
5076,YDL101C,1064,0.18320718954248366,0.18421437908496732
5077,YDL102W,1541,0.18096209150326797,0.18311437908496733
5078,YDL103C,3293,0.17983529411764707,0.1807718954248366
5079,YDL104C,1433,0.17885816993464052,0.1796575163398693
5080,YDL105W,1223,0.17803202614379085,0.178821568627451
5081,YDL106C,1208,0.1766156862745098,0.17771307189542485
5082,YDL107W,1679,0.17576535947712418,0.1764549019607843
5083,YDL108W,1055,0.17496601307189544,0.1756202614379085
5084,YDL109C,1001,0.17337124183006536,0.17464117647058824
5085,YDL110C,1943,0.17288366013071896,0.17317908496732026
5086,YDL111C,452,0.1721,0.17262091503267973
5087,YDL112W,797,0.16922549019607844,0.17204248366013072
5088,YDL113C,4310,0.16773398692810457,0.16899019607843138
5089,YDL114W,1922,0.16706143790849673,0.16766666666666666
5090,YDL115C,926,0.16600980392156864,0.16648169934640522
5091,YDL116W,722,0.16442222222222222,0.1658470588235294
5092,YDL117W,2180,0.16247124183006537,0.1642078431372549
5093,YDL119C,2657,0.1612346405228758,0.16183790849673202
5094,YDL120W,923,0.1607339869281046,0.1610764705882353
5095,YDL121C,524,0.16021764705882352,0.1605111111111111
5096,YDL122W,449,0.15853071895424836,0.16011830065359478
5097,YDL123W,2429,0.15778954248366014,0.1580653594771242
5098,YDL124W,422,0.15703202614379086,0.1576450980392157
5099,YDL125C,938,0.15622156862745099,0.15660522875816993
5100,YDL126C,587,0.15435098039215686,0.15598954248366012
5101,YDL127W,2507,0.15354705882352943,0.15415228758169935
5102,YDL128W,926,0.15206013071895425,0.1528673202614379
5103,YDL129W,1235,0.15099607843137255,0.15156797385620915
5104,YDL130W,875,0.1502653594771242,0.15067124183006536
5105,YDL130W-A,621,0.14978496732026145,0.14995490196078431
5106,YDL131W,260,0.14862287581699346,0.14948692810457517
5107,YDL132W,1322,0.14660392156862745,0.14820326797385622
5108,YDL133W,2447,0.14537712418300652,0.14623529411764705
5109,YDL133C-A,1313,0.14491764705882354,0.14496797385620916
5110,YDL134C,77,0.14356993464052287,0.14429477124183007
5111,YDL135C,1109,0.1429281045751634,0.14332549019607843
5112,YDL136W,608,0.14222222222222222,0.1427235294117647
5113,YDL137W,767,0.14152222222222222,0.14187843137254902
5114,YDL138W,545,0.13944575163398693,0.14094313725490196
5115,YDL139C,2291,0.13815424836601306,0.13859281045751634
5116,YDL140C,671,0.13422287581699346,0.13762222222222223
5117,YDL141W,5201,0.13270588235294117,0.13406013071895426
5118,YDL142C,2072,0.13184313725490196,0.13239934640522877
5119,YDL143W,851,0.1307169934640523,0.13175359477124182
5120,YDL144C,1586,0.12984509803921568,0.13054444444444444
5121,YDL145C,1070,0.12717124183006537,0.12952745098039214
5122,YDL146W,3605,0.125981045751634,0.1269450980392157
5123,YDL147W,1475,0.12478758169934641,0.12566143790849674
5124,YDL148C,1337,0.12297712418300653,0.12456666666666667
5125,YDL149W,2432,0.12086666666666666,0.12282287581699347
5126,YDL150W,2993,0.1198326797385621,0.12066143790849673
5127,YDL153C,1268,0.11842287581699347,0.11962026143790849
5128,YDL154W,1832,0.11655882352941177,0.11832679738562092
5129,YDL155W,2705,0.11553856209150327,0.11637712418300654
5130,YDL156W,1283,0.11432614379084967,0.11535098039215687
5131,YDL157C,1568,0.11387777777777777,0.11411045751633987
5132,YDL159W,356,0.11273333333333334,0.11374444444444444
5133,YDL160C,1547,0.1113797385620915,0.11237320261437908
5134,YDL161W,1520,0.10961764705882353,0.11050915032679738
5135,YDL164C,1364,0.10783529411764706,0.10931699346405228
5136,YDL165W,2267,0.1073797385620915,0.10775555555555555
5137,YDL166C,575,0.10683006535947713,0.10721764705882353
5138,YDL167C,593,0.10522614379084967,0.10663725490196078
5139,YDL168W,2159,0.1043169934640523,0.10507516339869281
5140,YDL169C,1160,0.10331045751633987,0.10374901960784313
5141,YDL170W,671,0.10216928104575164,0.10320588235294118
5142,YDL171C,1586,0.09751895424836601,0.10172614379084967
5143,YDL173W,6437,0.09685751633986928,0.09743725490196078
5144,YDL174C,887,0.09531176470588236,0.0964640522875817
5145,YDL175C,1763,0.09443464052287581,0.09511045751633987
5146,YDL176W,1034,0.09287450980392156,0.0942640522875817
5147,YDL177C,2126,0.09229411764705882,0.09262875816993464
5148,YDL178W,512,0.09119150326797386,0.09223202614379085
5149,YDL179W,1592,0.09038692810457516,0.09098431372549019
5150,YDL180W,914,0.08882156862745098,0.0898954248366013
5151,YDL181W,1643,0.08835294117647059,0.08852091503267974
5152,YDL182W,257,0.08721437908496732,0.08805490196078432
5153,YDL183C,1286,0.08553725490196079,0.08616601307189542
5154,YDL184C,962,0.08523398692810458,0.0852843137254902
5155,YDL185W,77,0.08286797385620916,0.08496928104575163
5156,YDL186W,3215,0.08210261437908496,0.0826470588235294
5157,YDL188C,833,0.08095816993464053,0.08169869281045751
5158,YDL189W,1133,0.07988039215686274,0.08077777777777778
5159,YDL190C,1373,0.07758692810457517,0.07947254901960785
5160,YDL191W,2885,0.07690522875816994,0.07746274509803922
5161,YDL192W,853,0.07602745098039215,0.07638366013071896
5162,YDL193W,545,0.07494967320261438,0.07568627450980392
5163,YDL194W,1127,0.07292875816993465,0.07466339869281045
5164,YDL195W,2654,0.07007124183006536,0.07256862745098039
5165,YDL197C,3821,0.06857385620915032,0.0696045751633987
5166,YDL198C,1577,0.06774509803921569,0.06833464052287581
5167,YDL199C,902,0.06620326797385621,0.06755163398692811
5168,YDL200C,2063,0.06568758169934641,0.06605751633986928
5169,YDL201W,566,0.06507320261437909,0.06563529411764706
5170,YDL202W,860,0.06436339869281046,0.06485294117647059
5171,YDL203C,749,0.06279934640522876,0.06402222222222222
5172,YDL204W,1871,0.06183398692810457,0.06260588235294118
5173,YDL205C,1181,0.06062941176470588,0.0612718954248366
5174,YDL206W,983,0.05893921568627451,0.06043464052287582
5175,YDL207W,2288,0.057679084967320264,0.05873529411764706
5176,YDL208W,1616,0.057198039215686274,0.057505228758169935
5177,YDL209C,470,0.05634509803921569,0.05701111111111111
5178,YDL210W,1019,0.05507908496732026,0.0562
5179,YDL211C,1715,0.05182679738562092,0.052557516339869284
5180,YDL212W,1118,0.05125947712418301,0.05167254901960784
5181,YDL213C,632,0.05051633986928104,0.050958823529411765
5182,YDL214C,677,0.048658169934640526,0.05003006535947713
5183,YDL215C,2099,0.046170588235294116,0.04831307189542484
5184,YDL216C,3278,0.04509673202614379,0.04596078431372549
5185,YDL217C,1322,0.044433986928104574,0.04484117647058824
5186,YDL218W,623,0.04346013071895425,0.04408300653594771
5187,YDL219W,953,0.042642483660130716,0.0429843137254902
5188,YDL220C,523,0.04068300653594771,0.04249607843137255
5189,YDL222C,2774,0.039786274509803925,0.04039346405228758
5190,YDL223C,929,0.03742875816993464,0.039481045751633984
5191,YDL224C,3140,0.03555424836601307,0.036828104575163396
5192,YDL225W,1949,0.03427843137254902,0.03536013071895425
5193,YDL226C,1655,0.033409150326797386,0.03410065359477124
5194,YDL227C,1058,0.03024313725490196,0.03139346405228758
5195,YDL229W,1760,0.028801307189542484,0.030004575163398692
5196,YDL230W,1841,0.027909150326797385,0.02856732026143791
5197,YDL231C,1007,0.02540392156862745,0.02761111111111111
5198,YDL232W,3377,0.025155555555555556,0.02522745098039216
5199,YDL233W,110,0.024050980392156862,0.02495032679738562
5200,YDL234C,1376,0.022377777777777778,0.023841830065359476
5201,YDL235C,2240,0.02183986928104575,0.02216862745098039
5202,YDL236W,503,0.021108496732026145,0.02172156862745098
5203,YDL237W,938,0.020037254901960785,0.020803267973856208
5204,YDL238C,1172,0.018944444444444444,0.01990457516339869
5205,YDL239C,1469,0.01725686274509804,0.01880718954248366
5206,YDL240W,2372,0.014916993464052288,0.016912418300653594
5207,YDL241W,3053,0.013486928104575163,0.013729411764705882
5208,YDL243C,371,0.011488235294117646,0.012134640522875818
5209,YDL244W,989,0.010590849673202615,0.011258823529411766
5210,YDL245C,1022,0.007618954248366013,0.00873202614379085
5211,YDL246C,1703,0.00567516339869281,0.006376470588235294
5212,YDL247W,1073,0.003911764705882353,0.00510718954248366
5213,YDL248W,1829,0.0011777777777777778,0.0019300653594771242
5214,YCR107W,1151,0.01569374999999995,0.019103125
5215,YCR106W,1091,0.020459374999999946,0.02826562499999996
5216,YCR105W,2498,0.030774999999999997,0.03416562499999998
5217,YCR104W,1085,0.03696250000000001,0.03813124999999995
5218,YCR102C,374,0.04542500000000005,0.04888124999999999
5219,YCR101C,1106,0.05304062499999995,0.05475312499999996
5220,YCR100C,548,0.055568749999999945,0.05853750000000002
5221,YCR099C,950,0.05845,0.05990937500000004
5222,YCR098C,467,0.06686875000000003,0.07173125000000002
5223,YCR097W,1556,0.08025625000000003,0.08177500000000004
5224,YCR096C,486,0.08270312499999999,0.08382500000000004
5225,YCR095C,359,0.09607812500000001,0.09947812499999997
5226,YCR094W,1088,0.10020625000000005,0.10387812500000004
5227,YCR093W,1175,0.10487500000000005,0.12464375000000005
5228,YCR092C,6326,0.12529999999999997,0.13512187499999995
5229,YCR091W,3143,0.13574062499999995,0.14249687499999997
5230,YCR090C,2162,0.14731249999999996,0.14902499999999996
5231,YCR089W,548,0.14918750000000003,0.16427812500000005
5232,YCR088W,4829,0.166115625,0.17167187500000003
5233,YCR087C-A,1778,0.17354999999999998,0.17499062499999996
5234,YCR086W,461,0.17512187499999998,0.17690937500000004
5235,YCR084C,572,0.17984687499999996,0.18653750000000002
5236,YCR083W,2141,0.18763125000000003,0.188828125
5237,YCR082W,383,0.18979374999999998,0.19099999999999995
5238,YCR081W,386,0.19171562499999995,0.20509999999999995
5239,YCR079W,4283,0.20571874999999995,0.20986875000000005
5240,YCR077C,1328,0.21054687500000002,0.21801562500000005
5241,YCR076C,2390,0.21861874999999997,0.22096875000000005
5242,YCR075C,752,0.2224625,0.22490624999999997
5243,YCR073W-A,782,0.22529062499999997,0.22824999999999995
5244,YCR073C,947,0.22943749999999996,0.24192187499999995
5245,YCR072C,3995,0.2426625,0.24749687499999995
5246,YCR071C,1547,0.24831562500000004,0.24969062500000005
5247,YCR069W,440,0.24997812500000005,0.25296562499999997
5248,YCR068W,956,0.25383750000000005,0.25871875
5249,YCR067C,1562,0.26150625000000005,0.27149687499999997
5250,YCR066W,3197,0.272003125,0.276575
5251,YCR065W,1463,0.27812499999999996,0.28341875000000005
5252,YCR063W,1694,0.28504062500000005,0.28651875000000004
5253,YCR061W,473,0.28920625,0.29512812499999996
5254,YCR060W,1895,0.29771875000000003,0.29876562500000003
5255,YCR059C,335,0.29929375,0.30171875000000004
5256,YCR057C,776,0.30242500000000005,0.31108437499999997
5257,YCR054C,2771,0.312303125,0.3175875
5258,YCR053W,1691,0.31800937500000004,0.322834375
5259,YCR052W,1544,0.32362187499999995,0.32815625000000004
5260,YCR051W,1451,0.32895312499999996,0.331040625
5261,YCR048W,668,0.33200937500000005,0.33773437500000003
5262,YCR047C,1832,0.338934375,0.34151875
5263,YCR046C,827,0.34244062500000005,0.34403125
5264,YCR045C,509,0.34498125,0.34959062500000004
5265,YCR044C,1475,0.35016875000000003,0.353521875
5266,YCR043C,1073,0.35424999999999995,0.35544687500000005
5267,YCR042C,383,0.358146875,0.37134375
