Gene,AA_cons_geometric_all,nt_cons_geometric_all,AA_cons_median_all,nt_cons_median_all,AA_cons_geometric_closest,nt_cons_geometric_closest,AA_cons_median_closest,nt_cons_median_closest,AA_cons_geometric_all_beg,nt_cons_geometric_all_beg,AA_cons_median_all_beg,nt_cons_median_all_beg,AA_cons_geometric_all_end,nt_cons_geometric_all_end,AA_cons_median_all_end,nt_cons_median_all_end,AA_cons_geometric_closest_beg,nt_cons_geometric_closest_beg,AA_cons_median_closest_beg,nt_cons_median_closest_beg,AA_cons_geometric_closest_end,nt_cons_geometric_closest_end,AA_cons_median_closest_end,nt_cons_median_closest_end
AJV70240.1,0.6486611363156616,0.6957268324159976,0.7040000000000001,0.742,0.5677947012782214,0.6177238324873435,0.631,0.64,0.6402760829461651,0.706706122968149,0.6719999999999999,0.7685,0.7169876169396795,0.736440428988726,0.762,0.76,0.5626844517457542,0.629267977412588,0.5914999999999999,0.657,0.6089392730988081,0.6465345084843197,0.753,0.675
AJV70241.1,0.7195341117859114,0.7123140772897593,0.821,0.752,0.45034005068572447,0.5418836918365597,0.47600000000000003,0.524,0.5778546910929766,0.647494608730075,0.589,0.655,0.8157781641683947,0.7680306273645292,0.893,0.8600000000000001,0.26880850359219993,0.4517640649135306,0.2385,0.4235,0.4873319592635728,0.5744568939418009,0.502,0.552
AJV70242.1,0.6911101088458502,0.6855801122276671,0.7929999999999999,0.7240000000000001,0.5286789837395064,0.5801323475202637,0.596,0.5820000000000001,0.47621821601677,0.5758590781332461,0.462,0.552,0.7062083413739408,0.7057999678104522,0.7829999999999999,0.757,0.25679078997372096,0.4130092199104021,0.22549999999999998,0.398,0.4979927207808032,0.5840665518738376,0.5455000000000001,0.5854999999999999
AJV70243.1,0.6553537779161536,0.6765325919141679,0.7455,0.706,0.5091143370926773,0.5923217816812867,0.542,0.5760000000000001,0.31026773778173444,0.4545822681080074,0.294,0.43899999999999995,0.734277334491656,0.708161298352753,0.806,0.735,0.22707295352562165,0.3919002969023578,0.218,0.376,0.6068400133332762,0.6377149939423195,0.62,0.638
AJV70244.1,0.6183587624339492,0.6722056289368998,0.6864999999999999,0.679,0.4142228428476761,0.5164786362548429,0.4395,0.5075000000000001,0.45458491253927036,0.5809446500188928,0.46799999999999997,0.5770000000000001,0.9503526996642073,0.8213123603474771,1.0,1.0,0.31799255416651023,0.447957006202852,0.315,0.4305,0.7615592907197591,0.6975871641678422,0.857,0.7435
AJV70245.1,0.859393974691136,0.7850992721483646,0.963,0.889,0.5504829262472271,0.586853753166992,0.557,0.5770000000000001,0.81928723741927,0.7675049457960087,0.9139999999999999,0.889,0.5904795626351572,0.6830104864922837,0.6,0.7045,0.39732780481359636,0.49355616863317237,0.39899999999999997,0.45349999999999996,0.378438265568847,0.516098232924794,0.3815,0.501
AJV70246.1,0.9682929933797277,0.9379782405383377,1.0,1.0,0.9623711170384174,0.9309927728549674,1.0,1.0,0.9854278333813388,0.9356410103606324,1.0,1.0,0.966012926020569,0.939238522548503,1.0,1.0,0.9854278333813388,0.9347778020457637,1.0,1.0,0.9514274987402416,0.9248016389087278,1.0,1.0
AJV70247.1,0.8899615074415081,0.8355027541174522,1.0,0.9670000000000001,0.7311236706054293,0.72379766422953,0.85,0.7879999999999999,0.9528751018459932,0.850180162286131,1.0,1.0,0.7903622624149029,0.8021624775147721,0.8865000000000001,0.855,0.771107407721082,0.7194920282137812,0.94,0.7645,0.6127076108608319,0.6664797733644355,0.6074999999999999,0.6805000000000001
AJV70248.1,0.5489454259719405,0.6328886168671372,0.5379999999999999,0.63,0.3804498129914914,0.5092501485874955,0.392,0.48100000000000004,0.5255321939049649,0.6238344771972323,0.5545,0.6275,0.5448299687463461,0.6142938950388521,0.519,0.593,0.33810204907379227,0.48432567798272796,0.32399999999999995,0.455,0.3458985401239152,0.48074808212711084,0.3255,0.46599999999999997
AJV70249.1,0.8060207523233376,,1.0,,0.8060207523233376,,1.0,,0.9075191553171609,,1.0,,0.7900413118633771,0.8197939983902717,1.0,1.0,0.9075191553171609,,1.0,,0.7900413118633771,0.8197939983902717,1.0,1.0
AJV70250.1,0.4208426335857005,0.5983921859519267,0.385,0.5770000000000001,0.28901676033850043,0.4778132906467375,0.25,0.451,0.5558663026388396,0.6341422151574719,0.5,0.632,0.824701231172116,0.7616803073497808,0.9585,0.885,0.4166267290588459,0.5282214255596607,0.395,0.519,0.7117484189248284,0.6889976480780728,0.857,0.7695000000000001
AJV70251.1,0.6460413910440578,0.6787423608829983,0.725,0.69,0.4505356072779997,0.5380899197250455,0.488,0.513,0.4212003201940673,0.5613734232892101,0.38849999999999996,0.547,0.8306629875719141,0.7844740015234165,0.963,0.889,0.26390136125770297,0.425445230157857,0.22849999999999998,0.4,0.5424972951307464,0.5894109260119438,0.5945,0.6054999999999999
AJV70252.1,0.6918540096701304,0.7139365293502077,0.8580000000000001,0.769,0.44035847076460194,0.5523753148718583,0.47950000000000004,0.5175000000000001,0.8351760620636056,0.7623278300220588,0.9229999999999999,0.8795,0.5791599676864733,0.6698548873536906,0.731,0.663,0.4980043519286173,0.5641332857499768,0.5459999999999999,0.5355000000000001,0.38741788280469663,0.5379025788696845,0.4365,0.5
AJV70253.1,0.8255238742390599,0.7738023328175075,0.9259999999999999,0.852,0.4724050687301423,0.5655228533123516,0.483,0.5539999999999999,0.6905052195070351,0.7119797662215214,0.8334999999999999,0.778,0.9187964156774507,0.8414594526706726,1.0,0.9620000000000001,0.2994372684568973,0.44453246680651254,0.2855,0.44399999999999995,0.6165789758333509,0.6231879551899397,0.6745000000000001,0.6355
AJV70254.1,0.700207842663648,0.7068200741565739,0.777,0.75,0.5109444794207805,0.5659241718673553,0.5479999999999999,0.555,0.5838852201745991,0.6596066181186575,0.622,0.683,0.7910898747941439,0.7400879351803222,0.881,0.81,0.37386339948797503,0.4842026484497201,0.34550000000000003,0.4465,0.6062811680871508,0.6118226720570392,0.6940000000000001,0.607
AJV70255.1,0.533401218184203,0.6306906868040272,0.54,0.64,0.4225367027515524,0.5360812361255325,0.4255,0.511,0.5554424035391446,0.6416698877708211,0.5465,0.659,0.5344197995717453,0.6252415816910313,0.54,0.64,0.46699737313648787,0.5651483847871285,0.4655,0.5315,0.3912817202605155,0.5059842501146189,0.40850000000000003,0.47750000000000004
AJV70256.1,0.48099452871730486,0.6078284878242884,0.474,0.585,0.2594803072905399,0.4310582217708943,0.209,0.387,0.456105921854138,0.5674126433978246,0.45599999999999996,0.529,0.6899165076005115,0.7001415848491027,0.7030000000000001,0.722,0.19695918976191776,0.3755909642656099,0.2015,0.365,0.3461330633651624,0.4732382135655517,0.352,0.4515
AJV70257.1,0.6856410006838909,0.7017226683756087,0.735,0.745,0.45919990405351274,0.5443717208353542,0.49,0.541,0.5421074826456302,0.620263994681215,0.604,0.6619999999999999,0.6072176152104196,0.6750688436518476,0.6,0.7044999999999999,0.21761586088950166,0.4103798558473012,0.201,0.393,0.4350042463260177,0.5396359119854652,0.43,0.5429999999999999
AJV70258.1,0.8336767445126955,0.7901247626870961,0.963,0.889,0.5058323140235292,0.5613451724090827,0.546,0.556,0.9216664062239216,0.8084321505921734,1.0,1.0,0.6544244738594425,0.7625991135492578,0.667,0.778,0.5550875322646841,0.5819753191608995,0.6545000000000001,0.5914999999999999,0.3610926148410135,0.5198720799929478,0.327,0.514
AJV70259.1,0.5320118514141103,0.6441350986422213,0.5,0.63,0.3193404696223714,0.4509430832528965,0.287,0.413,0.40273282817122985,0.5649106377219479,0.35700000000000004,0.5710000000000001,0.8741095672101536,0.7962511685333787,0.9895,0.929,0.24948052995769696,0.3923566726310714,0.247,0.375,0.5815065736229156,0.5860421912142425,0.598,0.578
AJV70260.1,0.647426344964447,0.7133889872777618,0.784,0.765,0.46504006245499163,0.5753115899962643,0.489,0.586,0.6076345012290624,0.6890479264968905,0.6925,0.7275,0.7959813952998107,0.7913979518740737,0.882,0.882,0.4410644645901214,0.5563388892539214,0.425,0.5589999999999999,0.5599407564589475,0.6402238213743019,0.5415,0.646
AJV70261.1,0.7445934895365149,0.7487165121784859,0.846,0.8079999999999999,0.4084097956737911,0.5202717112086965,0.389,0.506,0.5937339873261067,0.6693394137693888,0.654,0.6920000000000001,0.6724052214589388,0.7139541543600024,0.696,0.731,0.2910172341878573,0.46703283977362003,0.2585,0.451,0.3467572508458396,0.4768295096767729,0.3725,0.482
AJV70262.1,0.6073754746905223,0.6714682322283313,0.615,0.6890000000000001,0.4043387911432604,0.5161072765310201,0.426,0.5,0.5125426630921304,0.6451870469698545,0.5,0.655,0.6421024912999338,0.7006909794746832,0.68,0.761,0.2792690494049352,0.433999543535191,0.267,0.41700000000000004,0.4368145318697637,0.550265186200505,0.477,0.5479999999999999
AJV70263.1,0.6231944684916108,0.656562514727356,0.7040000000000001,0.667,0.40476045743007044,0.5007717520096401,0.443,0.46799999999999997,0.41774186047588396,0.5647782656429691,0.40700000000000003,0.5379999999999999,0.8231767083851627,0.7634549502965889,0.9259999999999999,0.885,0.19158785488960933,0.3854881467159599,0.182,0.37,0.5061879803927315,0.5605480043711448,0.602,0.5735000000000001
AJV70264.1,0.6455485416892554,0.6958862753223062,0.689,0.722,0.3885605807036523,0.5150330307630206,0.3795,0.49,0.5765676392242953,0.6581469168971891,0.5735000000000001,0.667,0.6406485137172206,0.6813211781019873,0.6669999999999999,0.7364999999999999,0.27386063588520876,0.4395257899196602,0.257,0.4125,0.37172848895262084,0.49802127016103725,0.35,0.4575
AJV70265.1,0.6205822484484274,0.6733013116028027,0.7040000000000001,0.6845000000000001,0.318965020935253,0.47081586902595174,0.3075,0.445,0.5496255532019511,0.6380861683019813,0.5309999999999999,0.6515,0.5827590689237588,0.6956197162266259,0.5225,0.7040000000000001,0.23953167345020904,0.4263088557917451,0.21550000000000002,0.40650000000000003,0.4213248588524143,0.5488674663706046,0.4415,0.5329999999999999
AJV70266.1,0.37197072561202055,0.5428106717417475,0.353,0.519,0.32421270066989505,0.49796290642009544,0.314,0.47100000000000003,0.37314297894265575,0.5339003246077261,0.33299999999999996,0.5075000000000001,0.46737716143668806,0.5875824770390015,0.4835,0.5894999999999999,0.3036613539651128,0.4618855676458395,0.28600000000000003,0.44999999999999996,0.35800057301453264,0.5033091773235372,0.361,0.47750000000000004
AJV70267.1,0.5531387735761978,0.6263729787559515,0.594,0.6185,0.4049496364964225,0.5164804461844602,0.4275,0.498,0.5350288996419996,0.6176951606358948,0.551,0.6094999999999999,0.42002575922598095,0.5640278983895289,0.458,0.5509999999999999,0.42142905375122114,0.522506782967269,0.45199999999999996,0.5075000000000001,0.3540899065843726,0.4816437339886654,0.35350000000000004,0.456
AJV70268.1,0.8070433719431639,0.749006858310328,0.9259999999999999,0.815,0.5341248025017122,0.5842690814771868,0.52,0.5670000000000001,0.9499546170441111,0.80588496493477,1.0,1.0,0.8537889311981067,0.78350175830839,0.889,0.888,0.6884101894109352,0.6462196627531003,0.8125,0.666,0.4894458429411731,0.5801653425860863,0.473,0.556
AJV70269.1,0.5248726063492749,0.6180933628418831,0.519,0.6,0.3188954325809562,0.4551848553831254,0.3175,0.429,0.5156107189759059,0.6306102560492128,0.5215000000000001,0.6315,0.42760030438895885,0.5590336511823615,0.4065,0.547,0.286131754388175,0.4429110156460022,0.27249999999999996,0.4295,0.18232537097574636,0.37078980781742615,0.1785,0.359
AJV70270.1,0.6356559829537336,0.6731491232794138,0.706,0.7,0.514727335004838,0.5849615246837557,0.552,0.5870000000000001,0.4604111650428742,0.5826027432255558,0.4435,0.575,0.6220605302243054,0.6546263575833762,0.6609999999999999,0.6715,0.38232130931192027,0.5082249122878864,0.3805,0.511,0.5019281847669904,0.5801324482804407,0.5575,0.589
AJV70271.1,0.6504493959965055,0.6981924901189356,0.701,0.7140000000000001,0.3761286903748807,0.50941010024567,0.38,0.486,0.46677503571842194,0.6360693932631055,0.4365,0.633,0.7642045130078746,0.7342451564475344,0.7965,0.7825,0.2394323415542888,0.4268211177075454,0.223,0.41100000000000003,0.4215263333776836,0.5296988578223606,0.4295,0.509
AJV70272.1,0.5989811790508486,0.649348055887123,0.6609999999999999,0.6609999999999999,0.40452470209308783,0.530643053827743,0.40299999999999997,0.509,0.31059310331632367,0.47982492669599947,0.299,0.455,0.5875222723582938,0.6535625677787509,0.624,0.6405000000000001,0.21881012719321044,0.41593721499544467,0.2,0.39949999999999997,0.3600394283953159,0.5145959814703331,0.36050000000000004,0.4995
AJV70273.1,0.790364739806378,0.7401162905986848,0.9229999999999999,0.846,0.4757212816478011,0.542512920211872,0.501,0.522,0.5034055570557251,0.6309726611993881,0.483,0.639,0.7763126711964746,0.730750798799545,0.9229999999999999,0.8079999999999999,0.2858017982891904,0.4444732845889191,0.2765,0.419,0.4220665250033066,0.5297677531434875,0.46,0.497
AJV70274.1,0.4465257616157936,0.5811153608945341,0.40700000000000003,0.552,0.385691186173894,0.5226798671208708,0.353,0.5,0.4874268801474817,0.5916762462479711,0.5,0.5710000000000001,0.35085540974837076,0.5257237158378649,0.33299999999999996,0.5,0.47002663128465727,0.5771944158248126,0.4735,0.5655000000000001,0.2972680113181994,0.46153173577399553,0.28,0.429
AJV70275.1,0.4955000127592307,0.6139719022573771,0.5115000000000001,0.609,0.39023097421790487,0.5189225705572825,0.38749999999999996,0.5,0.452567434887387,0.5719939428462314,0.48100000000000004,0.536,0.49955522500080596,0.6170938296483918,0.5,0.6225,0.34812865520237624,0.4834733427884562,0.3495,0.4525,0.3668873057022493,0.5038315880642875,0.33299999999999996,0.5
AJV70276.1,0.6682884081250374,0.6802029304890971,0.741,0.6795,0.38790551330214273,0.4976481053477327,0.39,0.455,0.4586113996406833,0.5609829713416024,0.5,0.532,0.8493568755565926,0.7698023568833302,1.0,0.889,0.20327305623066758,0.37254384865735485,0.2015,0.3705,0.5516489283079211,0.5899577607149274,0.569,0.5714999999999999
AJV70277.1,0.8465137721339357,0.8057320713101881,0.988,0.889,0.5509320460780808,0.6170046757364122,0.578,0.61,0.9645816603352818,0.8490769677628625,1.0,1.0,0.6700564628931476,0.7358289987389114,0.6855,0.7985,0.7821327018096471,0.7081604997401897,0.9105000000000001,0.7775000000000001,0.3238881549202105,0.5170182299604021,0.312,0.5165
AJV70278.1,0.7732092584153948,,1.0,,0.7732092584153948,,1.0,,0.7071067811865476,,0.5,,0.8235910172675731,0.8428415447546994,1.0,1.0,0.7071067811865476,,0.5,,0.8235910172675731,0.8428415447546994,1.0,1.0
AJV70279.1,0.6197763159397068,0.7004694380378453,0.643,0.7,0.39948108850092734,0.5254387096467642,0.391,0.518,0.5555305998976667,0.6661165340679945,0.6154999999999999,0.667,0.4919623740307551,0.649304756327439,0.4625,0.643,0.3604438353758018,0.5023627461282659,0.36350000000000005,0.49150000000000005,0.3650381895641308,0.5064058620762613,0.38749999999999996,0.49750000000000005
AJV70280.1,0.5555907347654366,0.6773927127208591,0.5710000000000001,0.7140000000000001,0.5555907347654366,0.6773927127208591,0.5710000000000001,0.7140000000000001,0.5485330205548432,0.6741390092405415,0.5710000000000001,0.7140000000000001,0.5693929861096108,0.682125817019898,0.5710000000000001,0.7140000000000001,0.5485330205548432,0.6741390092405415,0.5710000000000001,0.7140000000000001,0.5693929861096108,0.682125817019898,0.5710000000000001,0.7140000000000001
AJV70281.1,0.8608131838866426,0.8693750061225626,1.0,1.0,0.4965215832867827,0.5524994389661844,0.541,0.536,0.7943832250489967,0.8290842082678197,1.0,1.0,0.9194903424328619,0.8970902829288486,1.0,1.0,0.43459392042703604,0.5067930283327214,0.40349999999999997,0.4795,0.44871503216428127,0.5401194723455197,0.40700000000000003,0.5205
AJV70282.1,0.600055187101025,0.6579772020785563,0.683,0.667,0.2836950199843966,0.4361153679008781,0.26899999999999996,0.40399999999999997,0.5955912412912728,0.6520210766902977,0.7450000000000001,0.6485000000000001,0.5200940833130341,0.6366602645150051,0.537,0.625,0.355061165531908,0.46519569466250943,0.3165,0.425,0.21503803487784187,0.3921287281906614,0.2045,0.366
AJV70283.1,0.565250381396398,0.6350827549131368,0.584,0.637,0.4177747674501468,0.5253662278284432,0.425,0.506,0.5236966266564834,0.6035476235467672,0.5105,0.6045,0.5079394525418445,0.6203915504611325,0.55,0.62,0.3289188321126225,0.45192974999738217,0.3085,0.4555,0.3744329526963224,0.5108739609754608,0.389,0.4635
AJV70284.1,0.5160299081171916,0.6031934644667575,0.5265,0.6,0.4423642790597259,0.5504902782293077,0.4525,0.541,0.4770213296895968,0.5896173797017049,0.5455000000000001,0.56,0.608730403109383,0.6305368948203516,0.64,0.64,0.3819639631641695,0.517213202830926,0.4095,0.486,0.530764107564368,0.5818080756680832,0.521,0.589
AJV70285.1,0.7135862958197507,0.7162841065954076,0.805,0.75,0.5271528475562448,0.5987583621833006,0.546,0.598,0.5091055566332934,0.6156599672629274,0.559,0.617,0.6412206317506361,0.692524958439922,0.659,0.7245,0.3341669942404734,0.48259259131467486,0.331,0.452,0.41979043361736884,0.5560195691856616,0.4155,0.5545
AJV70286.1,0.410322505726104,0.5351965511113778,0.385,0.5,0.410322505726104,0.5351965511113778,0.385,0.5,0.391430928926003,0.5319890944329345,0.404,0.5,0.45924231941972327,0.5682654793990592,0.451,0.5489999999999999,0.391430928926003,0.5319890944329345,0.404,0.5,0.45924231941972327,0.5682654793990592,0.451,0.5489999999999999
AJV70287.1,0.8147475918292245,0.8043950702457123,0.877,0.8059999999999999,0.49599422094337,0.5774702532268062,0.545,0.561,0.6747179897811553,0.7564549374497614,0.7,0.8,0.9518206133971995,0.86586527423207,1.0,1.0,0.4034105346491398,0.5063873958606159,0.35,0.4895,0.8422773957795153,0.7333501543117128,0.9740000000000001,0.919
AJV70288.1,0.6512777334491754,0.6811211630535593,0.7270000000000001,0.703,0.4599878597994476,0.5416412345804164,0.497,0.54,0.5360923848615959,0.6157709876619455,0.5575000000000001,0.6475,0.755141181125008,0.730062376135455,0.8119999999999999,0.8109999999999999,0.2833951311901817,0.447341789496122,0.28500000000000003,0.42200000000000004,0.5531337246064857,0.581679049699897,0.5539999999999999,0.597
AJV70289.1,0.46829071363049035,0.578310168186317,0.47600000000000003,0.556,0.45636469041894645,0.5680092269422237,0.46399999999999997,0.545,0.47507642789812116,0.584056762766054,0.47250000000000003,0.5710000000000001,0.4331131221921055,0.5732482996953595,0.4315,0.5379999999999999,0.4676449375232613,0.5759643636384236,0.46399999999999997,0.5710000000000001,0.42231279351725043,0.5621092827603921,0.41500000000000004,0.5205
AJV70290.1,0.8234119181221096,0.7672037235269192,0.9005000000000001,0.8565,0.552741608080809,0.5991744027482651,0.606,0.6054999999999999,0.9210794463483127,0.8170070678484752,1.0,0.963,0.7321359235200875,0.7360173227322867,0.761,0.8215000000000001,0.7408867206490218,0.693494530733712,0.8505,0.763,0.4521054713248049,0.555125332519687,0.504,0.5559999999999999
AJV70291.1,0.4058070723828295,0.5374586273103005,0.397,0.523,0.3138529618199877,0.46888398871302417,0.301,0.43700000000000006,0.3007425487175745,0.47637957677872655,0.303,0.4585,0.4694521429139499,0.5682213448226303,0.492,0.5585,0.20590834984187337,0.38982215426975264,0.184,0.377,0.41441082869966367,0.5138445306510891,0.4345,0.4945
AJV70292.1,0.5963305418831366,0.6652423359225882,0.64,0.68,0.3890475733487845,0.5018056979402543,0.4015,0.48200000000000004,0.539602365621713,0.6337558365025819,0.5575,0.64,0.7361461269747512,0.7318110447794324,0.775,0.78,0.315683947989352,0.46540039356240637,0.27749999999999997,0.435,0.5060561048412918,0.5618404027230796,0.5175000000000001,0.552
AJV70293.1,0.7657068247163675,0.7604239995502162,0.8590000000000001,0.8235,0.483043217599649,0.5919872830130528,0.5005,0.5854999999999999,0.775342205124844,0.7803209912559458,0.828,0.852,0.6768293452726117,0.7280763763520973,0.7789999999999999,0.7589999999999999,0.4892522896149283,0.6079343074588588,0.52,0.6145,0.40436374728384866,0.5433441932796355,0.40700000000000003,0.4945
AJV70294.1,0.7540458287773827,0.7243651201035115,0.8230000000000001,0.7685,0.48431540399118667,0.5499206620123485,0.516,0.53,0.6164377309757962,0.6862080228764883,0.651,0.7104999999999999,0.9002472409566366,0.7765180028707269,0.963,0.963,0.36547395562687035,0.48662856477099,0.369,0.466,0.6571952040571658,0.6359964343140099,0.7170000000000001,0.6645000000000001
AJV70295.1,0.5624998586677413,0.6322204044112084,0.5870000000000001,0.6275,0.5417717582916212,0.6140415204852147,0.5585,0.606,0.5639215683202561,0.6263093225411053,0.597,0.648,0.5352977244889332,0.6185569056769062,0.6035,0.6165,0.551553910350148,0.6075312899777797,0.595,0.6335,0.5096641733045948,0.5917644577541158,0.5345,0.5874999999999999
AJV70296.1,0.8931889333389025,0.8119514007087543,0.977,0.943,0.6932557894871966,0.6781955269459095,0.805,0.726,0.8625142573080288,0.7749715042175703,0.9590000000000001,0.8875,0.9267411498397405,0.833918459302448,1.0,0.97,0.6791103566029917,0.6601426133281741,0.748,0.698,0.6499404899600486,0.6491766037827948,0.719,0.652
AJV70297.1,0.9669291848762935,0.9176687622654425,1.0,1.0,0.7950799714826825,0.737522061286899,0.8835,0.8130000000000001,0.9857662786327522,0.9286731861514115,1.0,1.0,0.9391502021022737,0.9235134204594548,1.0,1.0,0.8237918359753958,0.7367843166899855,0.911,0.8109999999999999,0.7138103310238243,0.6956678818331744,0.7985,0.756
AJV70298.1,0.8056203564567992,0.822813855425088,1.0,1.0,0.8056203564567992,0.822813855425088,1.0,1.0,0.7269862586601553,0.7900413118633772,1.0,1.0,0.9460576467255959,0.8625420319921907,1.0,1.0,0.7269862586601553,0.7900413118633772,1.0,1.0,0.9460576467255959,0.8625420319921907,1.0,1.0
AJV70299.1,0.6368042668989471,0.6828991049442252,0.731,0.696,0.5076074028703051,0.5693516511461236,0.5870000000000001,0.5660000000000001,0.4222531025877254,0.5819186938718766,0.34600000000000003,0.5715000000000001,0.883580474415545,0.8028146376257123,0.9610000000000001,0.901,0.2561510214441146,0.42843959893472516,0.23049999999999998,0.40449999999999997,0.6417178226340265,0.6531493848611566,0.6499999999999999,0.645
AJV70300.1,0.562944141244587,0.6485283493842199,0.615,0.654,0.39705199896002463,0.5390829389564623,0.4,0.518,0.5727182340886786,0.6551848788178412,0.5770000000000001,0.667,0.6556848812749584,0.6687827010375602,0.6920000000000001,0.6685,0.36801255733325267,0.519114716283668,0.382,0.518,0.4515598453404825,0.545775731801302,0.4585,0.517
AJV70301.1,0.6206403186294042,0.6430669510259568,0.6920000000000001,0.6509999999999999,0.49020965594064125,0.5485041206156755,0.531,0.525,0.6127007208619063,0.6342456337330276,0.7605,0.634,0.4674082451297945,0.5720889485841378,0.5065,0.559,0.4911903238330688,0.5502266114208848,0.5455000000000001,0.5429999999999999,0.33385893569238323,0.47830526919043453,0.345,0.45
AJV70302.1,0.4802239792717621,0.6225916863231191,0.47100000000000003,0.609,0.35810518738022706,,0.33299999999999996,,0.6971669602435703,0.7129756045528681,0.7355,0.765,0.42322273718827086,0.5856306361564373,0.382,0.5635,0.5154720088499861,0.5831373789904434,0.556,0.556,0.356967458881026,0.5122123874188709,0.33299999999999996,0.5
AJV70303.1,0.9682929933797277,0.9379782405383377,1.0,1.0,0.9623711170384174,0.9309927728549674,1.0,1.0,0.9854278333813388,0.9356410103606324,1.0,1.0,0.966012926020569,0.939238522548503,1.0,1.0,0.9854278333813388,0.9347778020457637,1.0,1.0,0.9514274987402416,0.9248016389087278,1.0,1.0
AJV70304.1,0.862439456258379,0.8480649459899255,0.9640000000000001,0.948,0.7204619613377877,0.7307552046877809,0.858,0.8,0.8947571002277462,0.8681193808211121,1.0,0.9640000000000001,0.8556820816591325,0.8378778378525342,0.933,0.9640000000000001,0.8054687373472709,0.781019171935455,0.894,0.847,0.6722228781779193,0.6953462002135639,0.774,0.75
AJV70305.1,0.5463092555227737,0.6407610410495844,0.5854999999999999,0.653,0.3418875425577896,0.5057459591201671,0.33299999999999996,0.484,0.37629363741281757,0.5440398529496373,0.33299999999999996,0.5,0.5817282874651902,0.6432367097502579,0.621,0.6715,0.3327105080537723,0.5010828338351092,0.33299999999999996,0.5,0.4284337470865616,0.5324650184874201,0.425,0.5
AJV70306.1,0.4875345346600017,0.6060042197002143,0.5,0.5710000000000001,0.399713405459502,0.5280030591136887,0.39649999999999996,0.5,0.39663334282776197,0.5781010091885429,0.36050000000000004,0.556,0.4253602002343974,0.5681220656025092,0.429,0.5710000000000001,0.32859293235298476,0.49914269920499904,0.299,0.478,0.3735033805219799,0.49974283807096415,0.4,0.49
AJV70307.1,0.8501697220240995,,1.0,,0.8501697220240995,,1.0,,0.8467453123625271,0.8665370458424643,1.0,1.0,0.8235910172675731,0.8625420319921907,1.0,1.0,0.8467453123625271,0.8665370458424643,1.0,1.0,0.8235910172675731,0.8625420319921907,1.0,1.0
AJV70308.1,0.7461978834705205,0.7768397188243809,0.821,0.821,0.4495810366065385,0.589672278347901,0.446,0.5760000000000001,0.7436384095081116,0.7760558340248498,0.893,0.857,0.7464399603375842,0.7751634150515373,0.8089999999999999,0.821,0.4377082682778834,0.5857984339874823,0.44199999999999995,0.5745,0.4657483116279596,0.5943272620733652,0.45599999999999996,0.5825
AJV70309.1,0.6982761177269458,0.70638233394743,0.7929999999999999,0.736,0.45221738395737365,0.5395305019846328,0.462,0.512,0.7845206069922034,0.7441870411376823,0.8065,0.795,0.5876440636231803,0.6515834042749764,0.6154999999999999,0.6505000000000001,0.5164633291907089,0.574554822743727,0.5449999999999999,0.5569999999999999,0.3508042903760142,0.49379789419884657,0.309,0.461
AJV70310.1,0.6263892732375796,0.6659940395438019,0.6815,0.686,0.5284562322841865,0.5700329138152923,0.5660000000000001,0.5670000000000001,0.679274525366705,0.6918118348963834,0.7695,0.7040000000000001,0.5859014965836951,0.6382340571790722,0.7125,0.6345000000000001,0.6047249257709021,0.6308989688083803,0.6645000000000001,0.6539999999999999,0.44631227993567274,0.5271551265484312,0.512,0.493
AJV70311.1,0.500193066744849,0.5943191464633452,0.5,0.5660000000000001,0.40534087961565063,0.5351679976362022,0.4135,0.515,0.44750031612710844,0.560613555192945,0.433,0.5329999999999999,0.4018767423793022,0.5467437418743809,0.387,0.516,0.35699075483158976,0.5124862821403726,0.302,0.4865,0.30514263899483246,0.47731729398266304,0.28450000000000003,0.4345
AJV70312.1,0.38711910378371234,0.5324474947231311,0.3695,0.508,0.3051564995429776,0.4604072559836856,0.2895,0.429,0.3484634456391445,0.5088910407096766,0.3415,0.4865,0.46106398502505824,0.5781431130476449,0.46599999999999997,0.5820000000000001,0.2931002425784563,0.4565043249407305,0.267,0.4295,0.35598875872542435,0.485423185451257,0.3235,0.4645
AJV70313.1,0.9285262090953927,0.9074270001007297,1.0,1.0,0.652068218440107,0.6919397404232296,0.756,0.7404999999999999,0.9542885060256028,0.9113858950477919,1.0,0.994,0.7700025300952561,0.834631366285538,0.8235,0.919,0.5979374651338804,0.6548254734459253,0.5814999999999999,0.6910000000000001,0.41274984253272273,0.578552142032972,0.378,0.5834999999999999
AJV70314.1,0.4524997422313706,0.5746298366752861,0.41700000000000004,0.583,0.4524997422313706,0.5746298366752861,0.41700000000000004,0.583,0.5045592780818844,0.6187851450507339,0.5,0.6335,0.4395536511332854,0.5918758832524782,0.41700000000000004,0.583,0.5045592780818844,0.6187851450507339,0.5,0.6335,0.4395536511332854,0.5918758832524782,0.41700000000000004,0.583
AJV70315.1,0.5612401064763313,0.6529982663018931,0.5770000000000001,0.654,0.33327341037107494,0.4925906258649191,0.31,0.45899999999999996,0.5726847145826574,0.660101436385465,0.6035,0.673,0.5586300613078198,0.6510768333628391,0.5740000000000001,0.6579999999999999,0.3545821907147215,0.5076730861041068,0.347,0.4765,0.3086166294394274,0.47267867243233147,0.28900000000000003,0.44
