Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"YCL048W-A","YCL048W-A","","","","cell periphery,vacuole","58.65","cell periphery,vacuole","40.5662","below threshold","21.0404","#N/A","28.9975","","","","","","","","","","","","","","","","","","","","","",""
"BGL2","YGR282C","","","","ER,vacuole","152.86","cell periphery,vacuole","83.2672","ER,vacuole","120.031","#N/A","24.8934","","","","","","","","","","","","","","","","","","","","","",""
"YCL049C","YCL049C","below threshold","17.55","","ER,punctate","58.5133","vacuole","6.55261","ambiguous,mitochondria","28.1981","#N/A","25.0768","cytosol","18.35","1.04","0","","cytosol","16.86","0.96","0","","vacuole","23.74","1.35","0","","","","","","","","Protein of unknown function; localizes to membrane fraction; YCL049C is not an essential gene;"
"WSC4","YHL028W","below threshold","16.8","4.3026","ER","39.2667","vacuole","19.861","below threshold","16.7856","#N/A","24.0662","cytosol","15.44","0.91","0","4.77","cytosol","15.02","0.89","0","3.42","cytosol","20.92","1.24","0","","below threshold","below threshold","14.4482","0.859609","0","1.45515","ER membrane protein involved in the translocation of soluble secretory proteins and insertion of membrane proteins into the ER membrane; may also have a role in the stress response but has only partial functional overlap with WSC1-3"
"RRT12","YCR045C","below threshold","16.91","4.78952","ER","39.3325","vacuole","7.25625","below threshold","16.887","#N/A","23.011","cytosol","16.25","0.96","0","5.8","cytosol","17.78","1.05","0","3.89","cytosol","14.98","0.88","0","","below threshold","below threshold","18.1072","1.0705","0","2.92167","Probable subtilisin-family protease with a role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores"
"PAU13","YHL046C","below threshold","14.82","","ER","94.1651","vacuole","35.0583","below threshold","16.8228","#N/A","21.8897","cytosol","16.53","1.11","0","","cytosol","15.88","1.07","0","","cytosol","16.96","1.14","0","","","","","","","","Protein of unknown function, member of the seripauperin multigene family encoded mainly in subtelomeric regions; expression is induced after ethanol shock"
"CPR4","YCR069W","below threshold","19.86","6.19982","ER,punctate,vacuole","84.5456","vacuole","33.1486","ambiguous,vacuole","24.2568","#N/A","24.3959","cytosol","25.69","1.29","0","14.74","cytosol","18.1","0.91","0","3.14","cytosol","20.24","1.01","0","","below threshold","below threshold","17.2466","0.867617","0","2.77411","Peptidyl-prolyl cis-trans isomerase (cyclophilin), catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; has a potential role in the secretory pathway"
"YHR045W","YHR045W","ER","23.25","","ER","75.5389","cell periphery,vacuole","19.1273","ER","30.6301","#N/A","27.4892","ER","22.79","0.98","0","","ER","21.71","0.93","0","","ER","22.17","0.95","0","","","","","","","","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum"
"YCR101C","YCR101C","below threshold","16.68","","ER,vacuole","34.5136","vacuole","13.3354","below threshold","14.8388","#N/A","21.353","cytosol","14.72","0.88","0","","cytosol","16.19","0.97","0","","cytosol","14.13","0.84","0","","","","","","","","Putative protein of unknown function; localizes to the membrane fraction; YCR101C is not an essential gene"
"CPR2","YHR057C","below threshold","18.68","3.31372","ER,vacuole","104.329","vacuole","31.3478","vacuole","26.2029","#N/A","71.5163","ambiguous","18.58","0.99","0","6.96","ambiguous","15.59","0.83","0","2.59","ambiguous","19.16","1.02","0","","below threshold","below threshold","19.0415","1.01869","0","3.67791","Peptidyl-prolyl cis-trans isomerase (cyclophilin), catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; has a potential role in the secretory pathway"
"PAN5","YHR063C","","","","ER,punctate","104.711","cell periphery,vacuole","25.5401","cytosol","32.939","#N/A","24.2441","","","","","","","","","","","","","","","","","","","","","",""
"ERP3","YDL018C","ER","34.54","9.12818","ER","114.928","ER","61.7235","cytosol,punctate","17.8633","#N/A","22.2808","ER","25.92","0.75","0","12.68","ER","44.83","1.29","0","7.76","ER","47.08","1.36","1","","ER","ER","37.0819","1.07346","0","6.92677","Protein with similarity to Emp24p and Erv25p, member of the p24 family involved in ER to Golgi transport"
"DIA3","YDL024C","below threshold","15.95","3.54909","cell periphery,ER","35.1278","cell periphery,vacuole","20.4921","below threshold","20.686","#N/A","22.8244","cytosol","17.61","1.1","0","5.81","cytosol","18.31","1.14","0","3.14","cytosol","18.26","1.14","0","","below threshold","below threshold","15.9326","0.998598","0","2.31496","Protein of unknown function, involved in invasive and pseudohyphal growth"
"IRE1","YHR079C","below threshold","14.35","4.46196","ER","55.8015","ER","30.9263","below threshold","21.4465","#N/A","26.0289","cytosol","17","1.18","0","5.97","cytosol","15.12","1.05","0","2.95","cytosol","16.62","1.15","0","","below threshold","below threshold","14.4753","1.00816","0","2.51718","Serine-threonine kinase and endoribonuclease; transmembrane protein that mediates the unfolded protein response (UPR) by regulating Hac1p synthesis through HAC1 mRNA splicing; Kar2p binds inactive Ire1p and releases from it upon ER stress"
"PUS9","YDL036C","nucleus","20.46","3.65884","ER","34.9601","missing","17.2643","missing","28.2606","#N/A","32.9732","nucleus","20.47","1","0","7.13","nucleus","20.19","0.98","0","2.93","nucleus","18.04","0.88","0","","nucleus","nucleus","23.4058","1.14342","0","3.33267","Mitochondrial tRNA:pseudouridine synthase, catalyzes the formation of pseudouridine at position 32 in mitochondrial tRNAs; contains an N-terminal mitochondrial targeting sequence"
"YHR086W-A","YHR086W-A","","","","ER","42.938","vacuole","11.6229","below threshold","19.1427","#N/A","23.2645","","","","","","","","","","","","","","","","","","","","","",""
"GLG1","YKR058W","below threshold","19.69","5.32776","cell periphery,punctate","77.3593","cell periphery,vacuole","21.6849","below threshold","18.4539","#N/A","24.252","cytosol","23.77","1.2","0","11.37","cytosol","19.94","1.01","0","3.52","cytosol","23.58","1.19","0","","below threshold","below threshold","22.3791","1.13633","0","4.02984","Self-glucosylating initiator of glycogen synthesis, also glucosylates n-dodecyl-beta-D-maltoside; similar to mammalian glycogenin"
"EGT2","YNL327W","","","","ER,vacuole","26.5035","vacuole","8.77101","vacuole","39.0239","#N/A","24.1846","","","","","","","","","","","","","","","","","","","","","",""
"KTR2","YKR061W","below threshold","13.27","3.54899","ER","84.8505","ER,vacuole","38.4135","below threshold","18.3003","#N/A","23.557","cytosol","15","1.13","0","4.83","cytosol","14.13","1.06","0","2.76","cytosol","20.28","1.52","0","","below threshold","below threshold","13.0345","0.981772","0","1.49551","Mannosyltransferase involved in N-linked protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family"
"MET1","YKR069W","below threshold","16.61","3.19641","ER","53.4823","vacuole","8.40765","nucleus","21.8929","#N/A","21.032","cytosol","16.71","1","0","5.25","cytosol","14.48","0.87","0","3.64","cytosol","17.96","1.08","0","","below threshold","below threshold","16.9506","1.02043","0","3.40757","S-adenosyl-L-methionine uroporphyrinogen III transmethylase, involved in the biosynthesis of siroheme, a prosthetic group used by sulfite reductase; required for sulfate assimilation and methionine biosynthesis"
"AGA1","YNR044W","","","","cell periphery,vacuole","31.8933","cell periphery,vacuole","12.356","below threshold","19.6519","#N/A","22.1544","","","","","","","","","","","","","","","","","","","","","",""
"FLO10","YKR102W","","","","cell periphery,punctate","51.3886","cell periphery,vacuole","20.5406","below threshold","17.8047","#N/A","18.7784","","","","","","","","","","","","","","","","","","","","","",""
"LYS9","YNR050C","cytosol","868.79","224.936","cell periphery,ER","65.7365","cell periphery,vacuole","15.9715","below threshold","18.3668","#N/A","25.5991","cytosol","826.14","0.95","0","335.09","cytosol","1206.73","1.38","0","184.58","nucleus, cytosol","","","","","cytosol","cytosol","1007.68","1.15985","0","155.699","Saccharopine dehydrogenase (NADP+, L-glutamate-forming); catalyzes the formation of saccharopine from alpha-aminoadipate 6-semialdehyde, the seventh step in lysine biosynthesis pathway; exhibits genetic and physical interactions with TRM112"
"MNT4","YNR059W","below threshold","14.79","3.81548","ER","94.5402","cell periphery,vacuole","24.5614","below threshold","20.5305","#N/A","32.4147","cytosol","17.99","1.21","0","5.65","cytosol","13.43","0.9","0","3.21","cytosol","17.22","1.16","0","","below threshold","below threshold","17.2098","1.16289","0","3.26953","Putative alpha-1,3-mannosyltransferase, not required for protein O-glycosylation"
"FRE4","YNR060W","below threshold","17.05","4.44055","ER","26.1436","cell periphery,vacuole","12.7663","below threshold","17.9476","#N/A","22.6174","cytosol","","","0","","cytosol","","","0","","cytosol","","","","","below threshold","below threshold","","","0","","Ferric reductase, reduces a specific subset of siderophore-bound iron prior to uptake by transporters; expression induced by low iron levels"
"YLL056C","YLL056C","below threshold","15.1","3.88552","ER,punctate","122.046","cell periphery,vacuole","29.8654","below threshold","18.978","#N/A","33.0731","cytosol","15.08","0.99","0","5.87","cytosol","14.6","0.96","0","4.08","cytosol","18.37","1.21","0","","below threshold","below threshold","15.0152","0.993749","0","2.29593","Putative protein of unknown function, transcription is activated by paralogous transcription factors Yrm1p and Yrr1p and genes involved in pleiotropic drug resistance (PDR); expression is induced in cells treated with the mycotoxin patulin"
"YNR066C","YNR066C","below threshold","14.95","4.07942","ER,vacuole","90.4822","cell periphery,vacuole","55.1906","below threshold","18.3891","#N/A","21.4644","cytosol","16.29","1.08","0","7.49","cytosol","15.97","1.06","0","2.78","cytosol","14.14","0.94","0","","below threshold","below threshold","17.0331","1.13858","0","3.44642","Putative membrane-localized protein of unknown function"
"PAU23","YLR037C","below threshold","18.24","","ER,vacuole","60.5509","vacuole","21.2229","punctate","20.3834","#N/A","23.9828","cytosol","14.51","0.79","0","","cytosol","17.37","0.95","0","","cytosol","15.49","0.84","0","","","","","","","","Cell wall mannoprotein with similarity to Tir1p, Tir2p, Tir3p, and Tir4p; member of the seripauperin multigene family encoded mainly in subtelomeric regions; expressed under anaerobic conditions, completely repressed during aerobic growth"
"PAU6","YNR076W","below threshold","16.86","","ER,vacuole","72.2209","vacuole","20.8436","punctate","16.5223","#N/A","21.9587","cytosol","16.19","0.95","0","","cytosol","16.49","0.97","0","","cytosol","15.85","0.93","0","","","","","","","","Member of the seripauperin multigene family encoded mainly in subtelomeric regions, active during alcoholic fermentation, regulated by anaerobiosis, negatively regulated by oxygen, repressed by heme; identical to Pau18p"
"AFB1","YLR040C","","","","cell periphery,vacuole","47.1648","cell periphery,vacuole","19.5464","below threshold","29.2943","#N/A","24.3953","","","","","","","","","","","","","","","","","","","","","",""
"YLR042C","YLR042C","","","","cell periphery,vacuole","32.8038","cell periphery,vacuole","15.4654","below threshold","19.4535","#N/A","26.3748","","","","","","","","","","","","","","","","","","","","","",""
"YPS1","YLR120C","","","","ER,vacuole","26.8035","vacuole","8.52945","cytosol","33.2759","#N/A","26.5909","","","","","","","","","","","","","","","","","","","","","",""
"NPC2","YDL046W","vacuole","22.96","","ER,vacuole","112.377","vacuole","54.0111","vacuole","32.8799","#N/A","35.9985","vacuole","16.36","0.71","-1","","vacuole","19.31","0.84","0","","vacuole","45.05","1.96","1","","","","","","","","Functional homolog of human NPC2/He1, which is a cholesterol-binding protein whose deficiency causes Niemann-Pick type C2 disease involving retention of cholesterol in lysosomes"
"SFB3","YHR098C","punctate","62.22","14.7386","cell periphery,ER,punctate","92.956","ER,punctate,vacuole","49.5268","cell periphery,ER,punctate","61.9138","#N/A","52.3574","punctate","64.08","1.02","0","19.28","punctate","60.38","0.97","0","11.71","punctate","53.73","0.86","0","","punctate","punctate","58.1049","0.933779","0","15.0881","Component of the Sec23p-Sfb3p heterodimer of the COPII vesicle coat, required for cargo selection during vesicle formation in ER to Golgi transport; homologous to Sec24p and Sfb2p"
"KNH1","YDL049C","","","","ER,vacuole","45.1444","vacuole","23.037","below threshold","20.3262","#N/A","19.6908","","","","","","","","","","","","","","","","","","","","","",""
"BIG1","YHR101C","","","","ER","81.9188","ER","29.1961","ambiguous,ER","22.0275","#N/A","20.4662","","","","","","","","","","","","","","","","","","","","","",""
"BDF2","YDL070W","nucleus","46.28","12.9118","cell periphery,ER,punctate","45.4143","cell periphery,vacuole","19.7099","nuclear periphery","49.3582","#N/A","21.2454","nucleus","31.88","0.68","0","16.36","nucleus","54.76","1.18","0","15.23","nucleus","29.1","0.62","-1","","nucleus","nucleus","46.9199","1.01371","0","7.86267","Protein involved in transcription initiation at TATA-containing promoters; associates with the basal transcription factor TFIID; contains two bromodomains; corresponds to the C-terminal region of mammalian TAF1; redundant with Bdf1p"
"RPP1B","YDL130W","cytosol","1258.2","336.029","ER,vacuole","38.2435","vacuole","45.7631","below threshold","12.7201","#N/A","43.3486","cytosol","1206.73","0.95","0","432.79","cytosol","1013.75","0.8","0","232.97","cytosol","744.12","0.59","-1","","cytosol","cytosol","1258.21","1","0","244.383","Ribosomal protein P1 beta, component of the ribosomal stalk, which is involved in interaction of translational elongation factors with ribosome; accumulation is regulated by phosphorylation and interaction with the P2 stalk component"
"YDL144C","YDL144C","cytosol","30.51","","ER","39.0495","vacuole","8.90883","mitochondria","33.9874","#N/A","24.1565","cytosol","34.33","1.12","0","","cytosol","35.75","1.17","0","","cytosol","47.68","1.56","1","","","","","","","","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YDL144C is not an essential gene."
"EMC10","YDR056C","","","","ER","126.267","ER","29.5085","ER","25.6224","#N/A","30.4491","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic retiuculum; YDR056C is not an essential protein"
"ERP5","YHR110W","ER","24.02","7.24926","ER","23.8298","below threshold","6.40881","ambiguous","22.3305","#N/A","20.8114","ER","25.07","1.04","0","11.28","ER","17.41","0.72","-1","4.28","ER","19.29","0.8","0","","ER","ER","23.1108","0.961895","0","7.27803","Protein with similarity to Emp24p and Erv25p, member of the p24 family involved in ER to Golgi transport"
"YOS9","YDR057W","below threshold","13.68","3.41814","ER","145.515","ER,punctate","98.3335","below threshold","18.9517","#N/A","21.2302","cytosol","","","0","","cytosol","","","0","","cytosol","","","","","below threshold","below threshold","","","0","","ER quality-control lectin; integral subunit of the HRD ligase; binds to glycans with terminal alpha-1,6 linked mannose on misfolded N-glycosylated proteins and participates in targeting proteins to ERAD; member of the OS-9 protein family"
"SED1","YDR077W","","","","cell periphery,vacuole","39.6115","cell periphery,vacuole","17.3872","cytosol","368.524","#N/A","42.354","","","","","","","","","","","","","","","","","","","","","",""
"ECM14","YHR132C","vacuole","18.04","5.20158","ER,punctate,vacuole","106.186","vacuole","45.8986","vacuole","50.7419","#N/A","21.5172","vacuole","18.32","1.01","0","5.44","vacuole","19.09","1.05","0","3.34","vacuole","23.4","1.29","0","","vacuole","vacuole","20.2962","1.12456","0","4.27215","Putative metalloprotease with similarity to the zinc carboxypeptidase family, required for normal cell wall assembly"
"SPS100","YHR139C","below threshold","17.2","4.70042","ER,vacuole","75.8233","vacuole","32.3692","below threshold","18.6881","#N/A","21.3617","cytosol","17.51","1.01","0","5","cytosol","16.71","0.97","0","3.2","cytosol","17.53","1.01","0","","below threshold","below threshold","17.2577","1.00263","0","1.98714","Protein required for spore wall maturation; expressed during sporulation; may be a component of the spore wall; expression also induced in cells treated with the mycotoxin patulin"
"GTB1","YDR221W","","","","ER","84.5324","cell periphery,vacuole","52.3187","below threshold","25.9956","#N/A","21.5086","","","","","","","","","","","","","","","","","","","","","",""
"MTC6","YHR151C","cytosol","21.45","5.70573","ER,vacuole","42.5874","vacuole","23.4961","punctate","20.0433","#N/A","22.6369","cytosol","19.89","0.92","0","6.16","cytosol","21.19","0.98","0","3.47","cytosol","17.51","0.81","0","","cytosol","cytosol","22.1889","1.03386","0","3.41504","Protein of unknown function; mtc6 is synthetically sick with cdc13-1"
"YDR248C","YDR248C","below threshold","16.45","","ER,vacuole","82.5397","vacuole","58.8143","cytosol","25.9809","#N/A","21.6133","cytosol","15.6","0.94","0","","cytosol","15.6","0.94","0","","cytosol","18.13","1.1","0","","","","","","","","Putative protein of unknown function; sequence similarity to bacterial and human gluconokinase; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; upregulated by deletion of the RNAP-II associated factor, PAF1"
"RTT107","YHR154W","nucleus, punctate","28.51","7.92034","cell periphery,ER,punctate","57.431","cell periphery,punctate,vacuole","33.6218","ambiguous","21.4714","#N/A","21.2859","nucleus, punctate","21.28","0.74","-1","9.55","nucleus, punctate","32.91","1.15","0","7.33","nucleus, punctate","19.8","0.69","-1","","nucleus, punctate","nucleus, punctate","25.2657","0.885999","0","4.20877","Protein implicated in Mms22-dependent DNA repair during S phase, DNA damage induces phosphorylation by Mec1p at one or more SQ/TQ motifs; interacts with Mms22p and Slx4p; has four BRCT domains; has a role in regulation of Ty1 transposition"
"RAX2","YLR084C","cell periphery:bud neck","","13.2477","ER,bud neck","49.195","ER,bud neck","17.6035","ambiguous","21.9762","#N/A","24.4985","cell periphery.bud neck","34.93","0.94","0","21.68","cell periphery.bud neck","37.85","1.02","0","10.43","cell periphery,bud neck","27.18","0.73","0","","cell periphery:bud neck","cell periphery:bud neck","44.8272","1.2114","0","8.29638","N-glycosylated protein involved in the maintenance of bud site selection during bipolar budding; localization requires Rax1p; RAX2 mRNA stability is regulated by Mpt5p"
"GAS5","YOL030W","","","","ER","55.0098","ER","33.1404","ER","27.0674","#N/A","21.8714","","","","","","","","","","","","","","","","","","","","","",""
"LCL2","YLR104W","below threshold","17.44","3.94939","ER,vacuole","104.737","ER,vacuole","70.8556","ER,punctate","50.4179","#N/A","20.6341","cytosol","16.07","0.92","0","5.94","cytosol","16.56","0.94","0","3.37","cytosol","18.11","1.03","0","","below threshold","below threshold","16.5498","0.948585","0","1.92948","Putative protein of unknown function; mutant is deficient in amounts of cell wall mannosylphosphate; genetic interactions suggest a role in ER-associated protein degradation (ERAD)"
"SIL1","YOL031C","cytosol","24.81","6.53668","ER","131.465","ER,vacuole","88.7646","ambiguous","31.5019","#N/A","54.0929","cytosol","46.18","1.86","1","19.43","cytosol","24.97","1","0","4.8","cytosol","20.26","0.81","0","","cytosol","cytosol","28.479","1.14765","0","4.11938","Nucleotide exchange factor for the endoplasmic reticulum (ER) lumenal Hsp70 chaperone Kar2p, required for protein translocation into the ER; homolog of Yarrowia lipolytica SLS1; GrpE-like protein"
"CCW12","YLR110C","","","","cell periphery,vacuole","63.1526","cell periphery,vacuole","24.4378","cytosol","3216.5","#N/A","35.4317","","","","","","","","","","","","","","","","","","","","","",""
"MPD2","YOL088C","","","","ER","144.63","ER","81.4326","ER","46.0465","#N/A","22.2506","","","","","","","","","","","","","","","","","","","","","",""
"ASP3-4","YLR160C","below threshold","13.29","3.46397","cell periphery,vacuole","75.8092","ER,vacuole","15.8645","below threshold","18.7788","#N/A","38.0089","cytosol","17.05","1.28","0","5.1","cytosol","17.08","1.28","0","3.45","cytosol","23.49","1.76","0","","below threshold","below threshold","16.0993","1.21091","0","2.633","Cell-wall L-asparaginase II, involved in asparagine catabolism; expression is induced during nitrogen starvation; four copies of ASP3 are present in the genome reference strain S288C"
"GAS4","YOL132W","","","","ER,vacuole","110.612","missing","0","below threshold","20.4749","#N/A","21.4484","","","","","","","","","","","","","","","","","","","","","",""
"HRD3","YLR207W","below threshold","14.99","4.31656","ER","71.494","ER","15.6602","ER","27.6842","#N/A","21.6474","cytosol","15.65","1.04","0","4.84","cytosol","16.28","1.08","0","3.26","cytosol","17.95","1.19","0","","below threshold","below threshold","13.4728","0.898034","0","1.59581","Resident protein of the ER membrane that plays a central role in ER-associated protein degradation (ERAD), forms HRD complex with Hrd1p and ERAD determinants that engages in lumen to cytosol communication and coordination of ERAD events"
"ZPS1","YOL154W","","","","cell periphery,ER","87.5789","cell periphery,vacuole","37.9984","below threshold","23.9631","#N/A","21.1407","","","","","","","","","","","","","","","","","","","","","",""
"HPF1","YOL155C","","","","cell periphery,vacuole","39.2877","cell periphery,vacuole","17.635","cytosol","45.2872","#N/A","58.9417","","","","","","","","","","","","","","","","","","","","","",""
"FRE1","YLR214W","cytosol","20.74","7.80533","ER,vacuole","45.1714","vacuole","15.748","below threshold","20.7937","#N/A","21.1305","cytosol","24.91","1.2","0","20.73","cytosol","22.1","1.06","0","7.95","cytosol","19.68","0.94","0","","cytosol","cytosol","16.8012","0.809762","0","3.53453","Ferric reductase and cupric reductase, reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low copper and iron levels"
"CSS3","YOL159C","","","","cell periphery,ER","58.4087","ER,vacuole","30.8835","below threshold","18.4194","#N/A","25.6303","","","","","","","","","","","","","","","","","","","","","","Soluble protein of unknown function; deletion mutants are viable and have elevated levels of Ty1 retrotransposition and Ty1 cDNA"
"GPN3","YLR243W","","","","ER,vacuole","48.4922","vacuole","14.9832","below threshold","18.496","#N/A","27.5388","","","","","","","","","","","","","","","","","","","","","",""
"SLG1","YOR008C","bud neck","","14.6338","ER,vacuole","75.7478","vacuole","49.9627","ER","37.7737","#N/A","25.6911","bud neck","41.14","1","0","11.9","cytosol","","","0","","vacuole","","","","","bud neck","bud neck","32.7349","0.796745","0","7.72561","Sensor-transducer of the stress-activated PKC1-MPK1 kinase pathway involved in maintenance of cell wall integrity; involved in organization of the actin cytoskeleton; secretory pathway Wsc1p is required for the arrest of secretion response"
"EXG2","YDR261C","","","","ER,vacuole","41.9005","vacuole","18.8579","below threshold","19.5621","#N/A","21.9534","","","","","","","","","","","","","","","","","","","","","",""
"YDR262W","YDR262W","below threshold","17.86","","ER","43.9141","vacuole","20.0513","ambiguous,ER","29.9167","#N/A","39.7853","cytosol","18.4","1.02","0","","cytosol","17.97","1","0","","cytosol","17.72","0.99","0","","","","","","","","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole and is induced in response to the DNA-damaging agent MMS; gene expression increases in response to Zymoliase treatment"
"GPI16","YHR188C","","","","ER","75.0451","ER","20.4517","ER","42.9097","#N/A","21.5096","","","","","","","","","","","","","","","","","","","","","",""
"CPR5","YDR304C","","","","ER","312.528","ER","188.012","ER","91.2069","#N/A","67.4382","","","","","","","","","","","","","","","","","","","","","",""
"GPI8","YDR331W","ER","32.78","10.5399","ER","55.7791","ER","12.7057","ER","35.174","#N/A","21.8027","ER","33.11","1.01","0","13.03","ER","31.97","0.97","0","6.71","ER","29.63","0.9","0","","ER","ER","26.9809","0.822971","0","3.34926","ER membrane glycoprotein subunit of the glycosylphosphatidylinositol transamidase complex that adds glycosylphosphatidylinositol (GPI) anchors to newly synthesized proteins; human PIG-K protein is a functional homolog"
"MNL1","YHR204W","","","","ER","122.991","missing","0","below threshold","18.3571","#N/A","21.4594","","","","","","","","","","","","","","","","","","","","","",""
"YPS7","YDR349C","cytosol","23.78","4.33406","ER","57.5386","cell periphery,vacuole","29.7227","below threshold","20.7377","#N/A","18.8439","cytosol","24.25","1.01","0","7.94","cytosol","24.6","1.03","0","3.41","cytosol","16.24","0.68","0","","cytosol","cytosol","27.2926","1.14733","0","6.21523","Putative GPI-anchored aspartic protease, located in the cytoplasm and endoplasmic reticulum"
"FLO5","YHR211W","","","","cell periphery,punctate","64.7276","cell periphery,punctate,vacuole","36.5568","below threshold","17.0525","#N/A","20.2065","","","","","","","","","","","","","","","","","","","","","",""
"YHR212W-A","YHR212W-A","","","","ER","81.0408","missing","","punctate,nuclear periphery","24.7739","#N/A","20.0206","","","","","","","","","","","","","","","","","","","","","",""
"DIT2","YDR402C","below threshold","15.55","4.09427","ER,punctate","68.0676","missing","","below threshold","16.4397","#N/A","23.2715","cytosol","17.3","1.11","0","6.12","cytosol","14.87","0.95","0","2.3","cytosol","13.62","0.87","0","","below threshold","below threshold","17.2124","1.10644","0","3.23784","N-formyltyrosine oxidase, sporulation-specific microsomal enzyme involved in the production of N,N-bisformyl dityrosine required for spore wall maturation, homologous to cytochrome P-450s"
"TIR3","YIL011W","","","","cell periphery,vacuole membrane","44.1248","cell periphery,vacuole","16.1209","below threshold","18.9305","#N/A","26.2234","","","","","","","","","","","","","","","","","","","","","",""
"MNT3","YIL014W","below threshold","16.14","3.92477","ER,vacuole","65.902","ER,vacuole","37.1529","below threshold","17.716","#N/A","21.6506","cytosol","16.52","1.02","0","7.32","cytosol","19.3","1.19","0","3.58","cytosol","17.51","1.08","0","","below threshold","below threshold","17.2377","1.06757","0","2.89062","Alpha-1,3-mannosyltransferase, adds the fourth and fifth alpha-1,3-linked mannose residues to O-linked glycans during protein O-glycosylation"
"YDR415C","YDR415C","below threshold","17.96","","ER,vacuole","48.9882","vacuole","11.8599","ambiguous","24.8721","#N/A","22.9461","cytosol","14.58","0.81","0","","cytosol","16.47","0.91","0","","cytosol","27.06","1.5","0","","","","","","","","Putative protein of unknown function"
"BAR1","YIL015W","vacuole","23.4","10.5267","cell periphery","22.0384","cell periphery,vacuole","7.83188","below threshold","18.6924","#N/A","19.9029","vacuole","17.32","0.73","-1","6.45","vacuole","15.99","0.68","-1","5.23","vacuole","17.22","0.73","-1","","vacuole","vacuole","23.8692","1.01949","0","8.05312","Aspartyl protease secreted into the periplasmic space of mating type a cells, helps cells find mating partners, cleaves and inactivates alpha factor allowing cells to recover from alpha-factor-induced cell cycle arrest"
"HKR1","YDR420W","below threshold","19.12","4.72607","ER,vacuole","43.4055","cell periphery,vacuole","18.2516","cytosol,punctate","32.3489","#N/A","34.0136","cytosol","17.51","0.91","0","5.08","cytosol","17.97","0.93","0","3.93","cytosol","18.05","0.94","0","","below threshold","below threshold","16.305","0.852297","0","2.25487","Mucin family member that functions as an osmosensor in the Sho1p-mediated HOG pathway with Msb2p; proposed to be a negative regulator of filamentous growth; mutant displays defects in beta-1,3 glucan synthesis and bud site selection"
"CDA1","YLR307W","cytosol","18.29","4.81653","ER","89.3684","vacuole","30.3211","below threshold","18.989","#N/A","21.2279","cytosol","16.55","0.9","0","5.16","cytosol","13.98","0.76","0","2.72","cytosol","16.65","0.91","0","","cytosol","cytosol","18.9826","1.03697","0","3.49263","Chitin deacetylase, together with Cda2p involved in the biosynthesis ascospore wall component, chitosan; required for proper rigidity of the ascospore wall"
"PGU1","YJR153W","","","","ER,vacuole","104.84","vacuole","48.2739","below threshold","20.0163","#N/A","27.0004","","","","","","","","","","","","","","","","","","","","","",""
"YOR008C-A","YOR008C-A","below threshold","16.24","4.13994","ER","31.5891","vacuole","15.9119","below threshold","18.1138","#N/A","18.7436","cytosol","17.15","1.05","0","5.39","cytosol","18.27","1.12","0","3.79","cytosol","15.08","0.92","0","","below threshold","below threshold","15.183","0.934297","0","3.2409","Putative protein of unknown function, includes a potential transmembrane domain; deletion results in slightly lengthened telomeres"
"EXG1","YLR300W","","","","ER,vacuole","47.0422","vacuole","15.7098","vacuole","39.2476","#N/A","20.8937","","","","","","","","","","","","","","","","","","","","","",""
"TIR2","YOR010C","","","","cell periphery,vacuole","85.3256","cell periphery,vacuole","40.2912","vacuole","18.5661","#N/A","28.122","","","","","","","","","","","","","","","","","","","","","",""
