,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
YDL240W,-4.8,-4.5,-5.5,-6.6,-4.5,-4.6,0,-3.1,-5.5,-3.6,-1.3,-7.2,0,-3.4,-4.1,-0.5,-2.5,-2.2,-0.2,-1.6,-1.4,-1.4,-2.7,-3,-3,-0.9,-6,-6,-6.3,-6.6,-4.6
YDL238C,-2.6,-2.7,-2.8,-3.9,-3.8,-3.8,-6.1,-4.2,-4.3,-3.8,-9.8,-7.7,-8.2,-4.8,-8.2,-5.9,-2.8,-5.3,-3.1,-2.4,-6,-8.7,-5.3,-1,-1.4,-8.4,-1.4,-5.7,-6.5,-2,-6.6
YPL214C,-2.4,-3.3,-4.6,-4.6,-4.7,-7.2,-14.4,-5.7,-4.7,-7.6,-5.9,-8.1,-6.8,-2.1,-1.1,-4.5,-1.6,-0.6,-1.1,-0.7,-0.5,-3.9,-7.6,-7.9,-11.2,-7.6,-13,-6.1,-7.9,-7.9,-5.3
YBR074W,-2.6,-2.7,-2.4,-2.6,-2.5,-2,-2,-1.3,-1.5,0,0,-4.4,-4.4,-2.7,-3.4,-1.1,-0.6,-3.9,-4.5,-2.9,-2.1,-2,-1.9,-4,-3.9,-4.5,-7,-5.4,-3.8,-8.2,-1.4
YNL252C,-0.5,-4.4,-9.1,-4.7,-2.9,-4.8,-4.6,-2.7,-1.2,-0.5,-0.5,-0.5,0,0,0,-1.6,-4.1,-5.2,-2.3,-2.7,-1.2,-6,-3.5,-3.4,-3.2,-6.1,-4.7,-5.1,-3,-0.4,-0.6
YIR016W,-12.6,-6,-7.8,-5.6,-0.7,-3.8,-4.9,-12.3,-7.6,-7.1,-8.3,-9.6,-6.3,-10.3,-14.1,-10.8,-6,-3.9,-4.9,-7.7,-13.4,-12.2,-8.1,-5.3,-6.1,-0.8,-2.2,-1.3,-8,-9.8,-12.4
YGL001C,-2.1,-2.5,-5.3,-5.3,-4.3,-2.1,0,0,-4,-4,-1.8,-1.9,-1.2,-5.1,-5.1,-1.9,-7.6,-10.9,-6.7,-2.6,0,-2.6,-6.1,-5.2,-4.3,-3.2,-3.1,-7.9,-5.4,-6.6,-4.1
YOR250C,-3.5,-2.5,-2,-2,-4.1,-10.1,-5.4,-9,-2.7,-1.5,-2.3,-2.8,-4.8,-4,-14.1,-2.7,-2.2,-2.3,-6.7,-1.8,-1.7,-3.3,-6.5,-2.4,-2.4,-1.6,0,0,0,-0.7,-1.1
YEL047C,-3,-8.6,-13,-13,-6.8,-4,-4.4,-0.6,-3.2,-8.3,-7.5,-8.2,-4.3,-9.7,-8.4,-8.4,-3.7,-3,-1.6,-3.6,-5.6,-8,-2,-1.7,-8.3,-13.1,-6.4,-6.3,-2.5,-2.5,-3.3
YDR037W,-6.1,-7.3,-7.3,-5.4,-5.4,-6.1,-5.7,-4.3,-5.4,-2.4,-3.5,-5.9,-10.1,-10.6,-7.6,-4.3,-4,-3.3,-2.5,-1.6,-3.2,-0.1,-1.9,-2.2,-2.2,-2,0,0,0,-0.6,-2
YLR034C,-4.4,-4.4,-2.4,-4.5,-9.3,-8.5,-7,-5.3,-7.2,-7.2,-2.2,-1,0,0,-0.5,-1.3,-3.5,-2.9,-6,-6,-4.4,-9.4,-2.8,0,-1.6,-3.7,-3.7,-8.5,-10.9,-7.7,-6.4
YER037W,-1,-0.8,0,0,-7.2,-7.4,-4.3,-5.5,-4,-5.7,-5.6,-10.4,-6.7,-4.2,-2.4,-2.4,-1.1,-5.2,-5.2,-3.5,-3.3,-3,0,-5.5,-2.7,-7.9,-12.9,-7.9,-3.6,-3.6,-3.4
YNL115C,-3.6,-3.7,-3.7,0,0,-1.2,-5.1,-5.1,-7.2,-7.7,-9.7,-5.7,-6.2,-5.3,-8,-9,-7.5,-2.7,-1.1,-2.9,-4.9,-3.7,-4.5,-4.5,-0.3,-0.7,-6.5,-6.3,-2.1,-0.5,0
YML051W,-6,-6.8,-6.9,-4.7,-4.9,-4.9,-8.8,-6.4,-6.2,-3.1,-0.3,-0.3,0,-1.6,-3.4,-3.8,-2.4,-1.7,-2.2,-1.4,-1.4,-4.3,0,-3,-4.9,-8.7,-8.9,-9.9,-5.3,-3.7,-4.5
YOR104W,-6.1,-6,-6,-6.9,-5.6,-4.7,-6.2,-7.7,-7.5,-6.4,-5,-5.8,-2.5,-2.3,-3.5,-9.1,-2.7,-4.2,-3.9,-7,-4,-5,-1,-6.8,-6.4,-0.9,-1.7,-5.4,-5.4,-6,-7.4
YKR048C,-3.7,-7.9,-8.8,-8.1,-0.2,-2.7,-8.3,-8.3,-3.8,-4.9,-5.8,-6.7,-7.6,-5.8,-6.1,-3.1,-9.7,-6.6,-6.6,-6.7,-14.2,-13.4,-12.6,-10.7,-8.2,-5.7,-6.4,-7.2,-6.2,-5.3,-3.6
YIL105C,-5.8,-6,-10.8,-6.7,-6.6,-7.7,-9.7,-11,-9.5,-6.4,-5.8,-2,-0.4,0,-3.3,-4.1,-8.2,-7.5,-6.2,-5.3,-0.8,-0.6,-3,-3.7,-3.7,0,-1,-3.6,-1.6,-4.3,-2.7
YFR053C,-4.2,-4.5,-6.6,-9.6,-8.4,-9.3,-9.3,-3.5,-3,-3.5,-8,-8,-5.6,-10.1,-3.4,0,-3.3,-6.5,-10.9,-10.7,-8.4,-5,-4.3,-6.1,-6.1,-7.2,-3.9,-2.6,-6.4,-9.6,-3.2
YDL165W,-3.7,-9.1,-5.9,-4.4,-1.5,-0.5,-5.3,-5.3,-5.1,-4.9,-3.8,-4.1,-6.2,-3.8,-1.8,-5.9,-1.8,-7.4,-4,-3.9,-3.9,-2.8,-2.8,-2.6,-4.8,-1.7,0,-4.3,-2.1,-2.8,-2.8
YKL012W,-5.9,-1,-2.2,-4.1,0,-4.6,-5.4,-6.8,-5.2,-12,-9.4,-9.1,-9.9,-8.8,-3.9,-0.8,0,-1.8,-8.2,-8.6,-2.7,-1.4,0,-1.3,-2.2,-3,-3,-5.3,-5.3,-7.8,-2.7
YLR363W-A,0,-0.6,-7.9,-7.9,-3.7,-0.7,-1.4,-4.5,-1.8,-5.3,-0.9,-4.9,-4,0,-1.4,-4.3,-3.5,-3,-4.7,-1.6,-0.3,0,,,,,,,,,
YIL056W,-0.8,-1.2,-4.1,-3.1,-7.4,-3.2,-6.4,-1.4,-0.9,-3.7,-9.9,-9.3,-3.9,-2.8,-1,-1,0,-2.2,-2.2,-3.3,-3.7,-5.5,-4.9,-1.8,-1.4,-8.3,-8.3,-3.5,0,-0.6,-6.3
YMR195W,-4.2,-7.1,-8.7,-8,0,-4.7,-8,-5,-4.5,-4.8,-1.6,-4.4,-7.2,-8.4,-8.6,-6.1,-4.5,-9.8,-11.5,-9.1,-8.2,-2.5,0,0,-2.1,-9,-9.4,-10.1,-9.6,-5.2,-4.3
YEL070W,-1.8,-2.5,-7,-7.5,-6.3,-4.9,-3.5,-6.3,-4,-5.7,-5.9,-15.7,-15.7,-6.4,-3.6,-5.8,-4.3,-6.2,-13.5,-4.5,-5.1,-4.4,-9.4,-7,-6.3,-7.3,-6.2,-4.9,-8.6,-5.8,-2.2
YOR063W,-3.3,-3.7,-3.6,-8.5,-7.8,-3.7,-6.1,-6.5,-8.7,-4.9,-5.6,-6.6,-5.2,-8,-6.9,-8.9,-5.2,-5.2,-5.8,-5.1,-9.6,-6,-3.7,-7.7,-6.4,-7.2,-7.2,-10.6,-7.5,-5.3,-7.9
YDR301W,-6.2,-9.2,-5.8,-4.1,0,-4.5,-6.1,-3.3,-2.5,-4.3,-6.4,-8.1,-2.9,-7.3,-4.3,-5,-7.2,-7.2,-1.3,-0.5,-3.9,-8.3,-7.2,-2,-4,0,0,-1.5,-0.4,-1.5,-4
YML035C,-3.3,-4.9,-1.9,0,-11,-4,-5.9,-3.2,-4.9,-3,-1.6,-4.5,-9.9,-2.3,-0.7,-5.2,-10.7,-5.7,-5.7,-15.3,-10.7,-9.2,-2.6,-4.9,-3.4,-5.5,-11.3,-3.2,-2.6,-4.6,-1.2
YDR463W,-4.2,-6.9,-7.7,-5.1,-7.8,-6.8,-6.8,-4.6,-2.7,0,-1.5,-5.2,-2.4,-1.6,-1.6,-1.6,-3.6,-3.6,-1.3,-1.1,-4.4,-4.4,-4.6,-8.1,-5.1,-4.9,-6.5,-0.8,-1.4,-2.6,-2.6
YNR073C,-1.8,-1.8,-6.4,-9.5,-8.4,-3.6,-3.5,-6.3,-2.2,-5.7,-5.9,-15.7,-15.7,-6.4,-3.6,-5.8,-3.8,-6.2,-13.5,-2.8,-5.4,-4.8,-5.6,-7,-6.3,-7.3,-6.2,-4.9,-8.6,-3.6,-2.2
YOR008C-A,-3.8,-2.8,-1.1,-4.6,-6.9,-9.2,-5,-0.6,-0.3,-0.2,-1.6,-1.8,-0.7,-4.6,-2.4,-4.5,-4.6,-3.9,-6.8,,,,,,,,,,,,
YKL051W,-6.7,-13.3,-7.9,-10.6,-9.3,-8.8,-8.8,-10.8,-9.5,-9.4,-7.1,-4.3,-7.8,-7.7,-7.1,-2.6,-7.5,-7.8,-9.4,-10.9,-6.8,-7.3,-5,-4,-6.4,-6.6,-4.5,0,0,0,-2.1
YDR540C,0,0,0,0,0,-4,-6.2,-0.4,-0.5,-1.4,-3.8,-3.8,-3,-6.2,-3.2,-3.1,-1.5,-4.9,-4,-5.8,-4.1,-2.7,-3.7,-1.7,-1.8,-3.6,-2.3,-5.4,-8,-6.6,-7.3
YPR128C,-4.9,-6.4,-9.2,-8.5,-7.1,-4.5,-8.4,-5.1,-3.2,-3.9,-4.3,-7.3,-3.6,-3.6,-2.6,-1.7,-4.1,-1.9,-3.5,-4.6,-5,-8.8,-8.1,-8.1,-1.9,-4.8,-4.4,-4.4,-0.7,-8.1,-3.2
YLR016C,0,-1.7,-1.7,-1.7,-3.6,-1.4,-1.4,-2.1,-6.6,-15.4,-7.6,-6.6,-1.6,-3.8,-4.5,-7.7,-4.1,-3,-6.1,-3.8,-4.5,-2.7,-2.3,-0.8,-1.4,-2.1,-4.2,-7.9,-11.1,-7.3,-8
YER121W,-6.8,-10.8,-1,-1.6,-2.1,-5.5,-10.4,-6.3,-6.3,-2.8,-2.3,-2.3,-2.1,-2.5,-4.9,-4.9,-3.2,-2.1,-0.4,-0.1,-1.1,-1.4,-1.8,-2,-2,-5.7,-4.6,-1,-2.6,-2.6,-0.7
YGR112W,-6.7,-5.4,-1.3,-3.9,-3.3,-2,-6.9,-1.2,-1,-4.4,-4.8,-5.2,-3.7,-5.5,-3.7,-3.2,-6.4,-11.4,-5,-9.8,-3.3,-4.2,-3.4,-5.6,-5.9,-6.8,-2.5,-3.6,-5.3,-4.2,-2.2
YBR078W,-3.8,-6.1,-4.8,-3.6,-0.9,0,-3.6,-3.8,-11.9,-7.4,-4.1,-5,-4.8,-6.6,-10.5,-8.7,-6.8,-6.7,-10.8,-3,-6.2,-7.1,-5.7,-0.4,-1.2,-1.1,-7.5,-2.5,-2.5,-3.9,-3.4
YOL128C,-4.5,-6.4,-5.2,-5.2,-3.1,-4,-5.3,-5.3,-0.6,-0.5,-0.7,-1.4,-6.1,-7.2,-10.1,-8.1,-5.3,-7.6,-6.5,-5.9,-1.3,-0.7,-7.7,-9.7,-5.2,-5.7,-4.1,-4.9,-2.4,-7,-4.4
YOR060C,0,-2.9,-8.7,-5.1,-4.7,-4.6,-6.6,-3.8,-2,-6.7,-5.9,-4.6,-3.6,-7.2,-10.2,-9.1,-8.8,-2.6,-1.6,-7.1,-8.3,-5.1,0,-2.5,-5.2,-8.1,-8.9,-6,-5.7,-4,-4.4
YER064C,-4.7,-4.7,-5.3,-4.4,-7.6,-2.7,-7.5,-0.4,-0.5,0,-2.7,-6.2,-7.5,-5.9,-4.7,-5.4,-8.3,-3.8,-0.9,0,-1.2,-2.8,-3.9,-3.5,-3.2,-3.4,-6.3,-5.3,-5.3,-4.7,-2.2
YNL331C,-0.2,-2.5,-9.8,-4.9,-4,-2.9,-2.7,-10.8,-7,-5.6,-7.4,-5.2,-6.1,-6.9,-3.8,-2.2,-6.9,-8.1,-5.9,-11.5,-4.5,-2,-5.4,-4.9,-1.4,-3.6,-4.1,-1.1,-0.7,-5.3,0
YFL041W-A,-6.9,-6.3,-0.3,-0.8,-0.6,-2.8,-8.2,-8.2,-10.6,-5,-3.7,-6.7,-6.7,-2.7,-5.2,-4.8,,,,,,,,,,,,,,,
YKR038C,-5.7,-8.1,-6.7,-4.3,-6.1,-7,-4.1,-5.3,-6.9,-8.7,-4.7,-6.4,-8.6,-12.4,-7,-7.2,-4.2,-10,-7.8,-12.5,-8.2,-11.1,-6.1,-6.4,-4.5,-1.2,-2.4,-4.7,-4.6,-1.9,-4.1
YDL166C,-6,-4.2,-6.3,-6.3,-8.6,-3.7,-2.6,-2.6,0,-2.4,-2,-3.8,-2.1,-3.1,-1.9,-3.6,-8.8,-8.8,-5.8,-5.1,-6.7,-5.2,-4.1,-4.6,-7.4,-8.2,-5,-3.9,-3.4,-4.2,-7
YBR198C,-0.5,-2.7,-4.9,-4.9,-0.4,-5.2,-1.1,-18.6,-18.6,-7.2,-3.6,-3.5,-8.1,-7,-8.5,-3,-1.5,-3.9,-3.8,-3,-3.4,-5,-6.8,-7.7,-7.1,-2.6,0,-1,-4.2,-4.2,-4.2
YPR110C,-1.9,-3.2,-5.1,-5.1,-5.7,-4,-4,-1.8,-3,-4.5,-2.8,-6.1,-6.1,-6.7,-3.3,-1.8,-1.7,-4.5,-4,-5.3,-5.7,-4.9,-2.3,-0.8,0,-2.8,-4.5,-7.2,-4.4,-2.5,-1.6
YHR113W,-4,-2.2,-1.7,-3.8,-5.3,-3.2,-7.4,0,0,-0.2,-4.4,-3.6,-4.1,-7.8,-9.2,-11.9,-11.9,-7.5,-7.2,-4.7,-3.7,-7.8,-8.7,-5.7,-8.1,-11.5,-9.8,-5.7,-5.8,-1.8,-1.8
YGR195W,-3.8,-7.8,-9.5,-9.5,-5.7,-10.5,-2,-3.5,-2.1,-4.4,-4,-2.4,-3.9,-1.9,-3.3,-3.7,-5.3,-5.8,-2.5,-7.5,-3.6,-2.8,-0.3,-0.3,-0.3,-3.1,-4.9,-4.9,-6.5,-7.7,-7.7
YLR237W,-6.8,-5.4,-5.7,-9,-10.1,-7.4,-7.2,-1.6,-3.6,-5.4,-5.2,-5,-2.5,-3.5,-5.4,-6.1,-8.8,-8.5,-5.2,-4.9,-6.1,-3.9,-4.5,-6.4,-4,-5.8,-3.6,-4,-7.1,-7.7,-6
YNL207W,-4.3,-3.1,-3.4,-4.3,-3.2,-4.2,-2.2,-1.6,-1.1,-8.1,-8.1,-5.2,-5.3,-6.7,-7.1,-4.6,-4.4,-2.9,-3.4,-1.9,-4.1,-4.1,-2.9,-1.7,-2.3,-4.1,-7.2,-7.2,-8.9,-7.6,-7.6
YKL004W,-6.5,-8.4,-9.2,-2.7,-1.3,-4.6,-5.3,-3.4,-3.4,-4,-5.4,-6,-5.1,-4.7,-1.3,-5.2,-2.2,-3.8,-6.6,-6.6,-4.6,-0.7,-1.3,0,0,0,-11.9,-14,-8.7,-4.9,-4.9
YDR341C,-2.1,-0.7,-4.6,-6.8,-8.3,-8.6,-5.9,-9.9,-6.5,-4.1,-1.5,-0.5,-4,-4.2,-4.3,-5.1,-6.7,-3.1,-4.3,-7.8,-7.3,-3.3,-7.3,-11,-13.3,-11.6,-10.8,-8.9,-4.6,-3.1,-6.9
YMR022W,-4.2,-4.3,-4.2,-5.5,-3.6,-6.5,-5.7,-3.5,-9.8,-4.6,-10.5,-7.9,-8.4,-8.4,-4.9,-3.5,-2.1,-1.3,0,0,0,0,-3.9,-4.7,-4.7,-12.9,-3.9,-2,-4.2,-0.3,-3
YOL132W,-1.3,-1.8,-1.6,-4.5,-4.3,-4.3,-7.2,-1.8,-2.2,-2.6,-4.4,-7.6,-9.2,-8.4,-7.4,-6.8,-2.6,-4.3,-5.7,-3.1,-2.1,-3.2,-3.2,-4.1,-3.7,-0.4,-0.9,-4.2,-13.1,-9.6,-6.3
YDL248W,0,-1.1,-2,-3.2,-1.7,-1.7,-4.6,-0.7,-6.5,-6.5,-3.2,-3.8,-5.4,-8,-6.7,-12.9,-6.2,-6.2,-4.8,-1.4,-1.4,-7.5,-10.8,-10.8,-5.3,-4.6,-1.7,-3,-3,-5,-5.2
YFL016C,-4.4,-5.6,-9.8,-14.5,-5.4,-5.4,-2.6,-2.2,-2.2,-2.3,-2.2,-0.5,-0.3,-2.9,-5,-1.8,0,-4.3,-3.9,-7,-6.5,-5.7,-2.6,-0.8,-1.7,-5.9,-6,-2.7,-2.7,-0.7,-3.2
YIL051C,-6.8,-7.3,-6.5,-9.6,-9.3,-9.4,-9.4,-4.1,-3.2,-4.1,-1.3,-4.2,-5.9,-4.2,-7.2,-4.1,-8.5,-9.4,-5.7,-3,-2.3,-5.4,-5.9,-2.5,-3.7,-3.6,-6.2,-6.4,-5,-3.5,-1.7
YIL119C,-4.4,-5,-2,-1.3,-0.4,-1.3,-1.3,-0.3,-0.6,-9.7,-4.7,-5,-3.8,-4,-1.2,-3.7,-3.7,-7.9,-1.8,-0.3,-2.5,-6.9,-5.5,-2.8,-2.7,-9.8,-9.8,-0.4,-0.6,-0.4,-4.8
YGL039W,-3.6,-3.7,-2.1,-6.9,-6,-3.7,-1.6,-4.6,-8,-8.4,-5,-1.1,-10.8,-7.5,-8,-8,-7.5,-6.8,-2.4,-8,-8,-2.6,-6.5,-5,-2.5,-1,-5,-1.3,-4.7,-4.3,-8.3
YLR288C,-1.6,-3.1,-2.7,-1.3,0,-3.9,-5,-5,-4.6,-0.9,0,-1.1,-0.2,0,0,-0.4,-6.7,-4.7,-10.5,-5,-2.7,-2.2,-3.7,-3,-2.9,-4.2,-4.4,-5.3,-1.8,-1.8,-0.8
YCR018C,-1.8,-7.6,-8.3,-4.9,-2.2,0,-0.1,-3.6,-3.5,-4.2,-3.2,-0.3,-4.2,-3.3,-2.8,-2.7,-4.9,-3.7,-2.8,-0.6,-0.4,0,-0.4,-4.2,-4.2,-1.5,-0.7,-4.9,-3.2,-3.5,-5.1
YHR121W,-9.3,-6.2,-4.2,-4.3,-4.3,-3.4,-5.8,-5,0,0,-0.3,0,-1,-2.2,-3.4,-3.5,-4.8,-5.4,-2.8,-3.9,-1.1,0,-0.3,-3.8,-5,-6.8,-7,-3,-2.1,-4.1,-3.7
YBR167C,0,0,0,-1.4,-2.3,-0.8,-0.8,-0.8,0,-1.1,-3.1,-0.2,-0.6,-1,-1.7,-4.8,-5.5,-4.5,-9.4,-6.3,-2.6,-7,-5.3,-2.4,-2.4,-1.7,-3.3,-2.6,-2.8,-1.6,-1.7
YGL251C,-2,-2,-1.8,-0.9,-0.4,-1.6,-1.6,0,-0.7,0,-2.5,-2.5,-3.5,-4.1,-4.6,-2.8,-0.3,-1.8,-8.7,-4.1,-4.4,-0.8,0,0,-3.6,-3.8,-1.3,-1.4,-2.4,-3,-4
YJL068C,-5.7,-6,-6.7,-6.7,-3.2,0,-0.7,-1.3,-1.1,-2.4,-1,-4.6,0,-1.6,-3.5,-10,-10,-5.6,-12.1,-8.6,-6.7,-7.6,-6.3,-6.3,-7.6,-7.1,-6.8,-9.5,-11.8,-13.1,-6.2
YER085C,-1.5,-4.3,0,-4.4,-1.9,-2.8,-4.7,-4.7,-4.7,-4.4,-2.5,-2.8,-6.1,-2.7,-1.2,-4.8,-4.2,-11.4,-7.3,-2,-2.5,-3,-4.7,-7.1,-7.1,-1.9,-0.1,-1.4,-3,-3.6,-3.7
YDL141W,-4.2,-5.1,-5.9,-2.7,-6.2,-3.9,-3.5,-2.4,-1.3,-4.8,-6.1,-4.9,-8,-5.8,-4.6,-3.9,-1.8,-2.2,0,-1,-1,-8.2,-7.2,-5.3,-4.5,-8.1,-8.1,-7,-7.4,-7.5,-6.3
YCR024C-A,-2.9,-0.3,-2.8,-7.6,-5.7,-3.8,-7,-3.7,-3,,,,,,,,,,,,,,,,,,,,,,
YDR313C,-3.9,-7.9,-7.9,-11.8,-8.3,-5.1,-4.6,-5.8,-2.9,-7.7,-7.2,-3.3,-3.4,-3,-3.8,-2.3,-0.9,-0.4,-8.5,-5.7,-4.6,-5.4,-5.2,-2.4,-1,0,-1.5,-3.3,-1.5,-2.2,-2.1
YFL018C,0,-1.2,-4.9,-4.9,-6.4,-5.2,-6.4,-9.6,-10,-13.8,-13.5,-7.2,-4.5,-4.3,-3.5,-4.7,-4.2,-5.1,-8.8,-3.1,-3.1,0,-0.9,-1.6,-1.6,-1.6,-3.6,-5.9,-4.4,-2.5,-1.8
YGR031C-A,-6.4,-14.4,-5.7,-5.4,-6,-2.1,-9.4,-4.8,-5.7,-5.7,-6,-3.8,-3.8,-4.4,-4.5,-5.7,-5.2,-1.7,-4.4,-5.3,-5.3,-5.7,-4,-7.3,-5.5,-6.1,-7.4,-6.3,-5.2,-5.8,-7.2
YGR120C,0,-1,-1.3,-2.2,-2.8,-0.7,-2.3,-3.3,-4.7,-6.1,-8.2,-11.3,-5.7,-0.9,-1,0,-3.2,-6.1,-1.7,-2,-1.4,-1.1,-1.1,-0.5,-1.4,0,-3.1,-0.4,0,-5.4,-5.4
YDL098C,-3.6,-5.8,-5.7,-5.1,-5.1,-3.4,-2.1,-5.6,-2.7,0,0,0,0,-2.3,-3,-3,-1,-0.5,-3.2,-4.7,-9.8,-5.8,-6.8,-2.3,-0.8,-0.7,-0.1,-1.6,-3.1,-1.7,-2.9
YBR265W,-2,-7.3,-10.7,-3,-3.5,-1.5,-3.3,0,-2.1,-4.7,-5.7,-8.9,-5.2,-3.3,-3.3,-5,-5,-5.5,-5.1,-14.8,-9.2,-5,-3.5,-4.7,-2.1,-9.2,-5.1,-4.9,-3,-4.1,-1.3
YKL048C,-4.6,-9.1,-4.9,-5.8,-4.8,-3.1,-2.9,-2.5,-2.6,-4.9,-8.8,-3,-3.9,-1,-6.3,-6.3,-3.1,-3,-3.6,-1.7,0,0,-0.5,-0.3,-0.6,-3.5,-6.6,-4.5,-6.2,-8,-6.6
YER043C,-3.5,-4.6,-5.1,-9.1,-7.3,-3.8,-8.2,-8.4,-7.8,-6.3,-7.7,-7.4,-4.8,-4,-5.2,-5.3,-1.8,-5.3,-3.7,-7.4,-7.4,-5.8,-4,-2.4,-0.7,-6.1,-9.6,-9.3,-12,-10.1,-5.7
YKL130C,-1.8,-3.9,-2.6,-1.3,-1,-1.1,-1,-2.9,-2.7,-4.3,-4.4,-6.7,-10.1,-6.2,-1,-0.6,-1.9,-2.5,-1.2,-5.3,-3.9,-4,-2.4,-1.5,-10.2,-4.8,-5.8,-3.2,-3.5,-2.6,-10.5
YNL317W,-4.2,0,0,-1.7,-2.7,-5.7,-4.4,-2.8,-6.1,-5.5,-3.7,-1.4,-0.3,-3.4,-5.8,-3.9,-2.3,0,-3,-3.9,-2.9,-4.8,-6.6,-7.1,-1.7,-3.6,-0.5,-1.9,-5.7,-5.7,-1
YKR087C,-4.1,-4.7,-2.4,-4.4,-4.2,-0.8,-7.9,-8,-5.2,-7.1,-3.2,-4,-3.2,-2.5,0,-0.7,-2.8,-2.8,-3,-3.2,-3.2,-0.9,-2.7,-0.9,-8.5,-6.4,-15.7,-5.2,-3.8,-3.8,0
YDL083C,-5.3,-3.6,-6,-6.7,-7.9,-9.8,-8.8,-3.7,-7.8,-10.7,-4.1,-5,-1.8,-8.3,-11.6,-6.2,-7.6,-5.3,-5.3,-5.4,-6.1,-9.2,-5.5,-6.5,-4.6,-3.8,-5.9,-1.4,-1.6,-3.5,-4.7
YLR084C,-5.1,-5.7,-6.7,-3.4,-2.8,-6.3,-7.7,-5.4,-4,-0.8,0,0,0,-4.6,-6.1,-7.9,-6.3,-4.1,-0.1,-3.9,-1.9,-4.5,-4.5,-0.3,-3.5,-4.8,-3.5,-4.1,-0.4,-0.3,-3.7
YJL121C,-3.3,-1.3,-3.2,-11.2,-6.2,-6.9,-2.5,-3.9,-8.6,-4.9,-5.9,-6.5,-2.9,-2.7,-2.7,-2.2,-8.1,-9.8,-3.9,-4.3,-4.1,-6.8,-7.8,-8.1,-8.3,-3.2,-7.1,-5.6,-7.2,-1.2,-1.2
YOR034C-A,-2.5,-5,-11.1,-11.1,-3.1,-3.1,-1,-2.6,-1.5,-5.1,-1.8,-2,-7,-2.9,-4.2,-10.7,-5,-5,-6.2,-6.2,-11.2,,,,,,,,,,
YNL316C,-7,-8.7,-3.5,-3.5,-0.4,0,-5.2,-5.2,-5.2,-3.2,0,-3.9,-3.9,-0.7,-5.1,-3.2,-9.3,-9.3,-2.5,-3.2,-6.8,-7.1,-5.7,-4.1,-4.5,-4.5,-1.2,-0.1,-0.7,-1.5,-3.2
YMR125W,-2.5,-2.5,-1.9,-2.1,-8.7,-8.1,-2.7,-3.3,-1.6,-0.6,-3,-5.7,-4.3,-3.3,-3.9,-7.3,-1.4,-4.1,-3.8,-3.9,-4.5,-4.7,-4.3,-6.3,-9.5,-10.3,-6.6,-3,-1.8,-0.8,-1
YDR045C,-1,-3.7,-8.8,-8.1,-8.5,-5,-3.9,-4.6,-4.8,-7.4,-6.5,-6.5,-8.5,-8.5,-1.4,-5.7,-8.5,-10.7,-2,-6,-4.5,-4.8,-14.1,-3.6,-3.1,-7,-7,-1.3,-10.4,-1,
YJL001W,-2.6,-4.7,-4.1,-1.4,-4.4,-3.4,-4.8,-3.5,-7.9,-10.6,-13.9,-11.7,-4,-1.5,-2.8,-3.1,-5.3,-10.3,-10.3,-9.9,-5.8,-5.9,-1.7,-6.1,-4.3,-4.7,-4.6,-5.3,-3,-0.6,0
YMR104C,-9.1,-1.7,-1.3,-1.5,-0.5,-0.5,-3.7,-6,-11.7,-6.5,-6.8,-4.9,-1.5,-3.3,-0.6,0,0,-0.6,-0.7,-1.5,0,-0.5,-2,-5.2,-5.2,-5.7,-8.2,-9.6,-11,-7.7,-7.8
YHR118C,-3.7,-6,-5.9,-0.7,-14.1,-3.4,-4.1,-3.7,-3.6,-2.5,0,-0.3,-5.1,-3.4,-2.6,-4.6,-8.2,-4.4,-1.4,-1.1,0,-1,-2,-2,-3.7,-3.7,-0.3,-1.9,-1.5,-0.4,-0.4
YBR042C,-1.3,-0.2,-1.6,-4,-8.6,-3.9,-2.1,-2.1,-2.2,-1.2,-1.5,-2,-0.5,-2.6,-2.6,-5.6,-5.6,-2.5,-3.6,-4.7,-6.9,-6,-5.6,-5,-2.8,-5,-6.1,-8,-3.8,-1.3,-4.4
YPR184W,-2.2,-5.7,-5.7,-2,-4.8,-4.6,-10,-5.8,-4.5,-4.3,-4.6,-7,-7.4,-7.3,-9.5,-9.7,-12.6,-11.9,-3.3,-5.4,-5.4,-5.4,-0.8,0,-4.6,-4.3,-3.9,-4.9,-4.5,-2.3,-3.8
YBL039W-B,-0.4,-1.4,-3.6,-1.4,-4.9,-9.8,-6.1,-2.3,-2.2,-2.9,-2.1,-0.5,-2.3,-2.3,-2.3,,,,,,,,,,,,,,,,
YKL113C,-2.6,-2.2,-3.3,-3.7,-5.8,-5.8,-7.3,-11.3,-7.6,-0.1,-2.8,-7.2,-8.4,-10.2,-5.2,-5.7,-6.7,-7.1,-4.3,-2,-2,-3.2,-8.4,-5.2,-4.4,-3.1,-3.1,-3.4,-4.1,-2.9,-3.9
YOR383C,-2.2,-3.5,-6.1,-6.5,-5.8,-0.9,-2.6,-3.5,-5.6,-5.3,-5.6,-8.5,-6.6,-8.9,-10.3,-8.7,-6.5,-6.3,-6.4,-3.9,-6.3,-6,-3.5,-4.8,-6.9,-5,-8.2,-8.1,-5.8,-8.6,-3.7
