ORF,AA_cons_geometric_all,nt_cons_geometric_all,AA_cons_median_all,nt_cons_median_all,AA_cons_geometric_closest,nt_cons_geometric_closest,AA_cons_median_closest,nt_cons_median_closest,AA_cons_geometric_all_beg,nt_cons_geometric_all_beg,AA_cons_median_all_beg,nt_cons_median_all_beg,AA_cons_geometric_all_end,nt_cons_geometric_all_end,AA_cons_median_all_end,nt_cons_median_all_end,AA_cons_geometric_closest_beg,nt_cons_geometric_closest_beg,AA_cons_median_closest_beg,nt_cons_median_closest_beg,AA_cons_geometric_closest_end,nt_cons_geometric_closest_end,AA_cons_median_closest_end,nt_cons_median_closest_end
YLR292C,0.6699040636145991,0.6965816945813282,0.731,0.7,0.4489249919884345,0.5594271269190699,0.455,0.544,0.5878232407293713,0.6631177198819868,0.615,0.6499999999999999,0.6885870760900126,0.6971262406804504,0.7484999999999999,0.6935,0.38830152583487937,0.531799999805373,0.362,0.5105,0.4318234145582104,0.5603693126974428,0.4335,0.5235000000000001
YLR293C,0.9684872848158016,0.8863385912781536,1.0,1.0,0.7721750858745298,0.7301345354236316,0.911,0.8390000000000001,0.9223959771038558,0.8658401632784871,1.0,1.0,0.96773513834316,0.8772509413451273,1.0,1.0,0.7493395292383217,0.7105670157504641,0.9225,0.821,0.6215178541363626,0.6414105755216563,0.6890000000000001,0.6825
YLR295C,0.6329714529850674,0.7019986034047495,0.655,0.721,0.4791051440763235,0.5845546205952202,0.475,0.5770000000000001,0.6092713249560066,0.6777664768625279,0.607,0.6779999999999999,0.6493347347368316,0.7196734080607136,0.687,0.7525,0.5060055388998651,0.5871528172778372,0.5125,0.579,0.4540755339495058,0.5770582933788018,0.4415,0.5785
YLR297W,0.7852167158904796,0.8241222301756044,1.0,1.0,0.7852167158904796,0.8241222301756044,1.0,1.0,0.7578582832551991,0.8122523963562356,1.0,1.0,0.8350879194283694,0.8506671609508557,1.0,1.0,0.7578582832551991,0.8122523963562356,1.0,1.0,0.8350879194283694,0.8506671609508557,1.0,1.0
YLR298C,0.4763868891267752,0.5779463384896861,0.45,0.55,0.43871156639090575,0.544207722003474,0.421,0.526,0.6864895975195748,0.688041810534836,0.9,0.75,0.4398872780143711,0.5605111222985457,0.45,0.556,0.6732758568147162,0.6707867062715942,0.875,0.7184999999999999,0.3890979936182606,0.5129494405945773,0.4,0.5
YLR299W,0.6459508562879274,0.6752665523038346,0.7625,0.6970000000000001,0.41969310023419903,0.5241424822143871,0.4425,0.5,0.3034475404209968,0.5101015325431589,0.28600000000000003,0.5,0.673673606974506,0.7040476878293745,0.7595000000000001,0.741,0.1594940613740244,0.3489672202848464,0.16,0.3375,0.44219072025104494,0.5474714285531317,0.47600000000000003,0.521
YLR300W,0.686211137495875,0.7028735146375714,0.8059999999999999,0.722,0.44724373988738797,0.5435198680475152,0.4535,0.522,0.453883122214566,0.5559078569639989,0.406,0.537,0.7137722487416146,0.7326635350679258,0.7759999999999999,0.75,0.2345706463254029,0.3943312513986312,0.2115,0.3665000000000001,0.4992601773434232,0.5650617187202758,0.4855,0.535
YLR301W,0.600771992808244,0.6701395647318105,0.625,0.667,0.33938284648707595,0.4785801192477391,0.318,0.449,0.7024987095679557,0.7058742390921177,0.75,0.75,0.5065177095654168,0.6333513139705601,0.468,0.625,0.39245560664779067,0.5001017341749301,0.361,0.453,0.30307692134250874,0.4689179689440791,0.2805,0.447
YLR303W,0.82701835861854,0.7832965552412933,0.919,0.871,0.6746856876391099,0.6587700717334753,0.7430000000000001,0.69,0.8519161155109636,0.7761657516652453,0.8915,0.852,0.7830404188541239,0.7637667954893644,0.903,0.8390000000000001,0.6576226076920274,0.6358027136499177,0.7204999999999999,0.691,0.5980197427936859,0.6321423726818374,0.6855,0.633
YLR304C,0.8897402167547455,0.8496158296662191,1.0,0.968,0.6320974603528203,0.6509183879254055,0.705,0.667,0.7665994581708909,0.7695422774170037,0.888,0.8335,0.7622456046820972,0.799980951524647,0.889,0.887,0.39998668694124656,0.5143981403420922,0.3645000000000001,0.5015000000000001,0.4981263200820431,0.5768836878253547,0.4745,0.5575
YLR305C,0.6547780815353597,0.6900498035723698,0.731,0.7070000000000001,0.5078162830225846,0.5725254416861619,0.5529999999999999,0.561,0.5249984134143115,0.6173272510737811,0.5045,0.594,0.8193065126561494,0.7695776218431353,0.9445,0.8414999999999999,0.38347781429613226,0.4846196721440555,0.3685,0.467,0.665298471576031,0.6712061971395646,0.708,0.7035
YLR306W,0.7562193899445485,0.739435056146376,0.8025,0.7875,0.5982630757852863,0.6239556517645362,0.669,0.643,0.7176655797559737,0.7293150082949321,0.7559999999999999,0.7975,0.7105274911213884,0.6877930274055871,0.7819999999999999,0.7095,0.5175816588257327,0.5785574381017661,0.6005,0.5865,0.5846788880618542,0.5925918985022831,0.648,0.5825
YLR307W,0.6660837124711076,0.7012370485195201,0.7929999999999999,0.7240000000000001,0.28943406610311984,0.4673672386990658,0.27,0.425,0.3844852186821262,0.539413859526225,0.345,0.4975,0.7110614342759899,0.7227597015211842,0.7484999999999999,0.7549999999999999,0.14065019849154675,0.3544283889261362,0.1355,0.358,0.3188984241622257,0.4829427251719959,0.307,0.441
YLR307C-A,0.852702825677734,0.8663989792082905,1.0,1.0,0.852702825677734,0.8663989792082905,1.0,1.0,0.8350879194283694,0.8585654364377537,1.0,1.0,0.8350879194283694,0.8705505632961241,1.0,1.0,0.8350879194283694,0.8585654364377537,1.0,1.0,0.8350879194283694,0.8705505632961241,1.0,1.0
YLR308W,0.6574666480921497,0.6965527980491484,0.7675000000000001,0.72,0.28332789070119224,0.4633356181185205,0.267,0.4215,0.3467853462466025,0.5162742691302269,0.345,0.4945,0.6941755440906222,0.7105369530752154,0.7265000000000001,0.7240000000000001,0.1365358897502413,0.3502757444411054,0.136,0.34700000000000003,0.32308292119002746,0.4825584561789151,0.313,0.441
YLR309C,0.6167862539338708,0.685870573296839,0.653,0.7040000000000001,0.4415219265616479,0.5451138702167567,0.444,0.537,0.7872346064374101,0.7409971418940068,0.826,0.8485,0.8119501327614524,0.7747541350527051,0.862,0.8690000000000001,0.5565307910136247,0.5885843587714228,0.6295,0.5994999999999999,0.5320052750735644,0.62739304195539,0.5945,0.6385000000000001
YLR310C,0.5136693246547197,0.6215154294538549,0.5,0.612,0.2591954670466066,0.4180413172741084,0.239,0.387,0.3881462142277826,0.5108074176765058,0.387,0.5,0.44315159648557423,0.5811139205952375,0.4445,0.581,0.19443019630596067,0.35821267755456004,0.1915,0.348,0.22119265901357746,0.3713014756256525,0.1995,0.3505
YLR312C,0.4302359966838899,0.5708907283985732,0.4,0.5710000000000001,0.4302359966838899,0.5708907283985732,0.4,0.5710000000000001,0.4711011777551285,0.6096497854188966,0.5,0.625,0.3691817942996468,0.5330425317185278,0.3875,0.5710000000000001,0.4711011777551285,0.6096497854188966,0.5,0.625,0.3691817942996468,0.5330425317185278,0.3875,0.5710000000000001
YLR312W-A,0.5666576177946646,0.6432288927348455,0.593,0.63,0.329212081031864,0.4706402121486186,0.32,0.439,0.4994345527548688,0.6118535041905745,0.5,0.5740000000000001,0.4537379349264778,0.5966632393985308,0.454,0.5765,0.2758326989299544,0.4285082169871763,0.24,0.4055,0.2388460742682732,0.4119708559440487,0.2055,0.392
YLR314C,0.6767044770161552,0.7191832981176145,0.846,0.738,0.5305043277612219,0.6120655316691048,0.6085,0.59,0.3540727364988859,0.5200386985336283,0.36,0.521,0.7845585670879709,0.7745717837176552,0.962,0.885,0.2286421857425989,0.423256685835497,0.222,0.4245,0.6315266689996477,0.6476424926818941,0.7085,0.6475
YLR315W,0.7829862205875435,0.8082146779082102,1.0,1.0,0.7829862205875435,0.8082146779082102,1.0,1.0,0.8010698775896221,0.8235910172675731,1.0,1.0,0.8010698775896221,0.7937005259840998,1.0,1.0,0.8010698775896221,0.8235910172675731,1.0,1.0,0.8010698775896221,0.7937005259840998,1.0,1.0
YLR316C,0.599215024222683,0.661668457194773,0.6545000000000001,0.6779999999999999,0.33354197951622083,0.4666935569540085,0.318,0.438,0.6178111475746579,0.6676306389874921,0.627,0.68,0.6783505588290256,0.7138144642257095,0.76,0.755,0.2543972804156653,0.4216245623175839,0.2425,0.393,0.35675266340810186,0.4888600679988469,0.3995,0.488
YLR318W,0.5657354726401542,0.6458912161095831,0.6025,0.654,0.3306516617146838,0.4673014384216628,0.338,0.4395,0.5522462046068449,0.6208675654869856,0.5575,0.6285000000000001,0.4304037706587035,0.5825887592395792,0.4595,0.562,0.2490937748411401,0.40737138279052004,0.2345,0.3745,0.2647626995845385,0.4273601927413992,0.2275,0.39299999999999996
YLR319C,0.6476777766172402,0.6745330898993384,0.7215,0.691,0.4158841888458908,0.5049211318213324,0.452,0.4865,0.6522086920005246,0.6342680806238113,0.7470000000000001,0.5985,0.7414867840922988,0.7455193734402072,0.79,0.7825,0.44399872886224057,0.4704198435597475,0.41,0.4375,0.5183840133334261,0.5865460670184965,0.5075000000000001,0.597
YLR320W,0.3363569701552264,0.5081792774137862,0.321,0.48,0.3363569701552264,0.5081792774137862,0.321,0.48,0.3140628225423561,0.498565932675496,0.30000000000000004,0.4725,0.2436122283055497,0.4382890346510038,0.25,0.429,0.3140628225423561,0.498565932675496,0.30000000000000004,0.4725,0.2436122283055497,0.4382890346510038,0.25,0.429
YLR321C,0.6695914959351241,0.695597649583673,0.7440000000000001,0.7140000000000001,0.3480023518783261,0.47586840155933396,0.35100000000000003,0.445,0.7455506737607036,0.713371033510305,0.821,0.75,0.8429701901706607,0.7835584549226915,0.926,0.86,0.2970269899111666,0.4463151823164536,0.2995,0.426,0.4794777909616596,0.5162358213467784,0.482,0.51
YLR323C,0.6569800542435931,0.6856053038895006,0.6990000000000001,0.728,0.4485455824518189,0.5418946801188782,0.463,0.523,0.6478689449556978,0.6816922163195105,0.6965,0.7224999999999999,0.720023985876722,0.7097031036886298,0.7829999999999999,0.7685,0.37757441252208973,0.4980949443475929,0.387,0.488,0.5697129840100186,0.6046893257250593,0.5770000000000001,0.62
YLR324W,0.5856379263058448,0.6386232093895313,0.66,0.654,0.347596166577126,0.4670548029192155,0.34700000000000003,0.429,0.4961659129213225,0.5958662597297549,0.4845,0.6105,0.4130438632065357,0.5584249503339499,0.39299999999999996,0.5325,0.2888286088554018,0.43797679033645204,0.28,0.4275,0.22170612463629874,0.3837204799599024,0.1905,0.3545
YLR325C,0.9117224214009191,0.8965339882979759,1.0,1.0,0.6165224048025479,0.678400435655871,0.711,0.7275,0.8912089361936796,0.8905212282918232,1.0,0.963,0.9158282286231451,0.9027325351809916,1.0,1.0,0.6231493622706398,0.6793808555681663,0.72,0.7240000000000001,0.5878579551369711,0.6715661367854323,0.688,0.7184999999999999
YLR326W,0.5813664294431782,0.6471170969613741,0.625,0.6435,0.3505174038199305,0.4833070096793763,0.3605,0.455,0.6315691532608622,0.6756895745018299,0.625,0.682,0.3773810899698252,0.5214160904881648,0.35350000000000004,0.501,0.3784299260375702,0.5085243642528267,0.376,0.4925000000000001,0.22008964456600924,0.3831411208518157,0.2085,0.361
YLR327C,0.7864476904606958,0.7725591832432991,0.867,0.867,0.5961961068521262,0.6574521911003517,0.6635,0.6825,0.8169223324537758,0.7927908844496752,0.9,0.8905,0.7768641328602456,0.7567118493687235,0.8680000000000001,0.853,0.6090852869267588,0.663608980021095,0.6635,0.6839999999999999,0.5891831000528048,0.6525356670104148,0.6835,0.6745000000000001
YLR328W,0.768938394086093,0.7280551215758826,0.966,0.7709999999999999,0.4609748157513123,0.5362211044550598,0.48,0.515,0.7452108879728622,0.7095146935688377,0.862,0.7685,0.9123759023013794,0.7778972179995909,1.0,0.897,0.3201420598705784,0.4596398727538903,0.308,0.4365,0.5245954584741968,0.5636827528971172,0.507,0.5529999999999999
YLR329W,0.3790693484639201,0.5294710481206881,0.36,0.5,0.3790693484639201,0.5294710481206881,0.36,0.5,0.3742010618154133,0.5390862315926093,0.333,0.5,0.4056603778254876,0.5384776499628731,0.4285,0.52,0.3742010618154133,0.5390862315926093,0.333,0.5,0.4056603778254876,0.5384776499628731,0.4285,0.52
YLR330W,0.4907967568924401,0.6317783749128795,0.46,0.615,0.3253852339041241,0.4865730272982398,0.277,0.461,0.8529654738548526,0.7604584109761855,0.9105,0.889,0.4421137084434744,0.6081640277196062,0.4095,0.602,0.6243044608688809,0.6191964204165311,0.669,0.615,0.3013345789496005,0.476868276739609,0.28500000000000003,0.486
YLR332W,0.519338544780062,0.5465136676269411,0.5710000000000001,0.529,0.4756765016543737,0.5131380111578425,0.514,0.486,0.3420160055324429,0.4764839048988357,0.3285,0.467,0.4581126887659387,0.5735683763218503,0.4360000000000001,0.556,0.3094806892826588,0.4387625317689211,0.313,0.4365,0.4108728926177708,0.5325595493182558,0.366,0.5
YLR333C,0.9255074002051388,0.8897369116537175,1.0,1.0,0.7313333168148457,0.7306907689602885,0.8214999999999999,0.792,0.9561747467009164,0.9032658044223306,1.0,1.0,0.8988472102275367,0.8748734641603018,0.988,0.97,0.7752194150759419,0.7703879342786062,0.8545,0.8809999999999999,0.6855618979797111,0.6874108414270843,0.7615,0.6990000000000001
YLR335W,0.5004688792696632,0.6315200146574044,0.5,0.607,0.3631340410240511,,0.338,,0.5792197442829121,0.6458510898661595,0.63,0.6615,0.6468713214260009,0.6996060779412521,0.677,0.7185,0.4389164622495335,0.5553527403329421,0.403,0.5670000000000001,0.4502763408185145,0.572630565739287,0.4565,0.573
YLR336C,0.6359394704774654,0.7007882287365037,0.722,0.722,0.4215473695892345,0.5393133186178218,0.431,0.528,0.6178324638630681,0.6772323884414881,0.6409999999999999,0.6715,0.5937731148020575,0.6936186244886949,0.627,0.722,0.3667246333092651,0.4865499853339664,0.3285,0.47,0.41541711342161775,0.5435485138685725,0.4265,0.5285
YLR337C,0.6077213046139196,0.6777399544551085,0.6275,0.667,0.4379274512071565,0.5431867985465731,0.4265,0.516,0.7815576396229689,0.7438845705282376,0.903,0.8265,0.733250763716232,0.7285023917978566,0.8335,0.7455,0.6404325800629324,0.6383994920677758,0.759,0.667,0.6085181693900201,0.6300002308552944,0.682,0.636
YLR340W,0.7693676251856612,0.7754595946659916,0.8705,0.8654999999999999,0.6553555743977706,0.6989465119347189,0.7340000000000001,0.759,0.7721570277933556,0.7757258610286808,0.8909999999999999,0.8500000000000001,0.7471988939437259,0.7511578875903155,0.7965,0.821,0.6436879438757179,0.6931091173746284,0.7264999999999999,0.745,0.643767379497869,0.6915076925071335,0.6505,0.7595
YLR341W,0.7014779213865613,0.7769636115017466,0.5,1.0,0.7014779213865613,0.7769636115017466,0.5,1.0,0.6783021637238361,0.7508864518173851,0.5,1.0,0.7474246243174693,0.7791645796604999,1.0,1.0,0.6783021637238361,0.7508864518173851,0.5,1.0,0.7474246243174693,0.7791645796604999,1.0,1.0
YLR342W,0.8611711365138548,0.8140688578502159,0.958,0.915,0.6597160201961302,0.6536954173744085,0.7709999999999999,0.679,0.6401104792768748,0.6979111315826103,0.6735,0.7395,0.6212278206803841,0.6651248527466143,0.647,0.6769999999999999,0.4209185808384981,0.5632825228878157,0.4055,0.545,0.2913677055006743,0.4412525468444505,0.254,0.4205
YLR343W,0.565756936326797,0.6493252579186265,0.63,0.633,0.4779310402080832,0.5882243925410061,0.521,0.5710000000000001,0.43559980609738497,0.5708860168987564,0.4035,0.5569999999999999,0.3120185516159165,0.5023024665962381,0.308,0.4945,0.34566462137466536,0.5019722564797048,0.301,0.476,0.2272638091104369,0.4351530477219841,0.2245,0.422
YLR344W,0.9420245701964781,0.9044334709121872,1.0,1.0,0.6971624773164313,0.6896633289371257,0.7509999999999999,0.727,0.9484976223054642,0.9029710204606421,1.0,0.9745,0.9314462250406972,0.9094727825010768,0.998,1.0,0.7098493595959252,0.6766019482649728,0.7945,0.7120000000000001,0.6532819992251049,0.6853376060041263,0.7020000000000001,0.726
YLR345W,0.6416525107634581,0.6622562617988075,0.703,0.6890000000000001,0.4085664892728683,0.5159036223460246,0.4,0.494,0.5320640982169182,0.5708950547396392,0.579,0.602,0.6760836305112782,0.6702466854149761,0.752,0.7040000000000001,0.20515550854500414,0.3588948982145857,0.1895,0.3405,0.4104662334126761,0.5196912325528336,0.409,0.49
YLR346C,0.7810919820326105,0.8308576727641369,1.0,1.0,0.7810919820326105,0.8308576727641369,1.0,1.0,0.8010698775896221,0.8274056227000128,1.0,1.0,0.7578582832551991,0.8312378961427878,1.0,1.0,0.8010698775896221,0.8274056227000128,1.0,1.0,0.7578582832551991,0.8312378961427878,1.0,1.0
YLR347C,0.8191471206478596,0.7630251625709793,0.926,0.856,0.5011597480759451,0.5702237340446146,0.529,0.562,0.7705696804550288,0.7323416693069482,0.8205,0.778,0.8271022704997891,0.7810827900412378,0.926,0.9075,0.4676593895800846,0.5546187465249395,0.4885,0.5369999999999999,0.475050318510073,0.5469418135884674,0.5035000000000001,0.5655
YLR348C,0.7508832815177042,0.7420044700207974,0.843,0.8,0.4646422275133752,0.5462704716666134,0.4835,0.523,0.7106853597405509,0.7339630111833866,0.8590000000000001,0.7955,0.7464682184634199,0.7475918896445962,0.8089999999999999,0.8075,0.4191916520343929,0.5227969617843498,0.399,0.469,0.4273970070377521,0.5346369797036552,0.4290000000000001,0.49200000000000005
YLR350W,0.7515042239748154,0.7347698073796105,0.903,0.8360000000000001,0.4869222271857315,0.5597436930904336,0.5475000000000001,0.542,0.5009086651229518,0.5882087791417625,0.42700000000000005,0.5585,0.8140176621633665,0.7554084858668262,0.8895,0.8640000000000001,0.25690022966805,0.394359583948142,0.23199999999999998,0.377,0.5048059732489091,0.5646135513286441,0.593,0.562
YLR351C,0.745168069621618,0.718896982418759,0.826,0.754,0.4980122877046954,0.5563588917102416,0.508,0.555,0.6788865287317386,0.6917974011353368,0.7,0.7295,0.7175974132996552,0.7174220070244579,0.889,0.7104999999999999,0.41670720594572014,0.5098288514421969,0.449,0.498,0.4774848229968043,0.5487314424579797,0.475,0.536
YLR352W,0.5798548172871696,0.6330421741566175,0.667,0.63,0.5603150854096913,0.6169869364359002,0.643,0.607,0.5173111112472308,0.6135814196434206,0.556,0.5740000000000001,0.6295595197280693,0.6577856307821354,0.6275,0.667,0.490657349657443,0.5884411698402499,0.536,0.5710000000000001,0.6210425575908902,0.6508592184651169,0.616,0.655
YLR353W,0.4871661444768624,0.6315097405793184,0.5,0.619,0.3725363142234753,0.5184733496063234,0.35,0.5,0.4878439757991986,0.6056928460835737,0.476,0.6,0.6796805605171964,0.7108847781319743,0.8,0.762,0.3946435111050249,0.5194889826320045,0.405,0.524,0.6004943347792426,0.6277747395840984,0.619,0.619
YLR354C,0.8408933155603938,0.823330118403287,0.928,0.8959999999999999,0.5231754917798941,0.6062468354058382,0.564,0.613,0.839201219745782,0.8224305009694952,0.9535,0.8905,0.8338417754916638,0.8285869077259075,0.8975,0.8995,0.5124894408490396,0.5956531382236325,0.564,0.5925,0.4752717098834217,0.5869806627870567,0.4925,0.597
YLR355C,0.9199106418452444,0.8797700755096484,1.0,0.968,0.7230304983748025,0.7293146493326451,0.877,0.802,0.7382124065898886,0.7712899120281569,0.759,0.7894999999999999,0.929989962906266,0.8876521686846616,1.0,0.992,0.42399788702801455,0.5344617791360871,0.3855,0.499,0.6904472735241024,0.7114253824215925,0.7244999999999999,0.7390000000000001
YLR356W,0.4714984558231639,0.5822532661518148,0.435,0.565,0.4273333221608733,0.5424277971040204,0.409,0.522,0.5693709073787385,0.6225626119590855,0.5549999999999999,0.591,0.4586917625181171,0.5708078159574348,0.421,0.537,0.5231476534870128,0.5944293298625428,0.522,0.565,0.4055871978438012,0.5157018039743917,0.39,0.478
YLR357W,0.6017771552394249,0.6617064161468941,0.662,0.688,0.3728408993917005,0.5024161330049092,0.384,0.486,0.5097555029731695,0.6300409956824365,0.499,0.624,0.44449503330206097,0.5834373448611113,0.4185,0.5660000000000001,0.3181226306139543,0.4859017503328073,0.316,0.4815,0.20741017365814604,0.4156105996935843,0.212,0.4035
YLR359W,0.9050621684932366,0.811597049966695,1.0,0.963,0.5168224513136238,0.5739829683168983,0.5625,0.5710000000000001,0.8991430003184643,0.8081270581003319,1.0,0.9775,0.7532013165713891,0.738578588662782,0.889,0.7965,0.5411327900988692,0.5750874716802281,0.595,0.5780000000000001,0.4296240825598864,0.5460198007715511,0.489,0.54
YLR360W,0.4052109487154031,0.5527726366528325,0.391,0.522,0.3881823995109481,0.5366213306266538,0.381,0.5,0.43499622787562137,0.5671210911541473,0.488,0.5475000000000001,0.4572509110542747,0.5978893937728148,0.4395,0.5710000000000001,0.4231875288684444,0.5542735317073022,0.4775,0.545,0.4522551246071429,0.5940222361142735,0.4295,0.5710000000000001
YLR361C,0.6464502019985029,0.683860312631922,0.6945,0.7040000000000001,0.4418375732851788,0.5328711717671216,0.4515,0.5115000000000001,0.4878789751885629,0.6124790104845287,0.4565,0.6,0.6945354667511456,0.717313082781136,0.7525,0.7415,0.3213929441763227,0.4773461354966495,0.2985,0.4605,0.4914922554558204,0.555293306476761,0.454,0.5539999999999999
YLR361C-A,0.7803024111932061,,1.0,,0.7803024111932061,,1.0,,0.7684375906440062,,1.0,,0.8122523963562356,,1.0,,0.7684375906440062,,1.0,,0.8122523963562356,,1.0,
YLR362W,0.7441600415061546,0.7227734404907488,0.852,0.7979999999999999,0.5650946518471888,0.6068495364197979,0.621,0.617,0.6272366877942449,0.7035620281274898,0.6505000000000001,0.7595,0.7520353827137138,0.7226647911857419,0.852,0.7905,0.5901652597234428,0.6329213449701474,0.6245,0.6665,0.5610697473506072,0.6042703999396422,0.617,0.629
YLR363C,0.5725519703833143,0.6416966489800635,0.602,0.64,0.4318960577992189,0.5439164066393811,0.415,0.509,0.6412611742428486,0.6777539071746341,0.7255,0.7090000000000001,0.533338733569211,0.6352424851338689,0.5055000000000001,0.6335,0.5307467385724429,0.5988273484249234,0.5660000000000001,0.606,0.401863081702434,0.535629288372835,0.35200000000000004,0.5
YLR363W-A,0.6234744272231574,0.6351094666944344,0.679,0.625,0.6234744272231574,0.6351094666944344,0.679,0.625,0.5972479983528551,0.620253770242201,0.5925,0.6,0.6086336500679516,0.6293372752768681,0.7115,0.625,0.5972479983528551,0.620253770242201,0.5925,0.6,0.6086336500679516,0.6293372752768681,0.7115,0.625
YLR364W,0.6242737730290132,0.6707540226234235,0.691,0.6729999999999999,0.4926553370104961,0.5868266195956638,0.521,0.5820000000000001,0.6268625048650563,0.6700657065119741,0.691,0.6975,0.6779750010757829,0.6908285869241424,0.778,0.718,0.5159817048152401,0.5919094993758215,0.527,0.5820000000000001,0.5118488447644198,0.5994603848160976,0.5275000000000001,0.591
YLR367W,0.9678447873512848,0.9065603408283512,1.0,1.0,0.7803824718685166,0.7462934702664453,0.909,0.807,0.976041771949127,0.9051303090387038,1.0,0.993,0.951452498599656,0.8998486925232949,1.0,1.0,0.8138067557305521,0.7486470138705721,0.9135,0.8069999999999999,0.7178638642739014,0.7325128002713889,0.8089999999999999,0.7935
YLR368W,0.3216493280528114,0.4990385087788088,0.3,0.476,0.2968087745913504,0.4678508310275773,0.273,0.442,0.33673897638638906,0.4961243089997393,0.2965,0.489,0.3129723392874253,0.5105688683129566,0.29300000000000004,0.5,0.311971502049721,0.4710105448953219,0.281,0.444,0.2839662778422364,0.4825357040036725,0.276,0.463
YLR369W,0.7215061208495442,0.6983975575555221,0.852,0.755,0.613614920023861,0.634872381057441,0.698,0.642,0.5419853604708861,0.6050348435657033,0.7175,0.556,0.5372334502429724,0.6273024167791272,0.5375000000000001,0.63,0.4422420423012638,0.5163983775803094,0.481,0.47100000000000003,0.3990995561230902,0.5472380836409573,0.4055,0.5449999999999999
YLR370C,0.8447699891124654,0.7786116980566421,0.923,0.8775,0.6072115721880731,0.6278557951856715,0.6565,0.625,0.8706382738239243,0.7948463808508256,0.962,0.8995,0.8534584313210245,0.787361276855389,0.9215,0.885,0.5954553112274269,0.6310966222981362,0.5820000000000001,0.604,0.6107741684577813,0.6195335352958311,0.6815,0.6245
YLR371W,0.576656783739006,0.6246867854672814,0.612,0.627,0.4302010320793377,0.5157625355723552,0.478,0.498,0.4906260765845203,0.5614981426689934,0.5389999999999999,0.5785,0.7044784311150087,0.6858074219818316,0.722,0.73,0.32034563429515683,0.44717491582830704,0.297,0.401,0.535886871703255,0.5760448415504228,0.5680000000000001,0.583
YLR372W,0.7131260016829495,0.7325484151486145,0.8390000000000001,0.774,0.49931907802349895,0.5853441487079428,0.547,0.574,0.4651737202025434,0.5955489273428429,0.419,0.55,0.5755606540715252,0.6608563818479946,0.614,0.6515,0.2942464701006968,0.469285649415457,0.2445,0.4485,0.3969074296154008,0.5139560638914566,0.376,0.486
YLR373C,0.4090728367496775,,0.4,,0.4090728367496775,,0.4,,0.3438170297516395,0.5027260556135552,0.333,0.5,0.4939864706434569,0.6027591160385101,0.5329999999999999,0.6,0.3438170297516395,0.5027260556135552,0.333,0.5,0.4939864706434569,0.6027591160385101,0.5329999999999999,0.6
YLR375W,0.5111535575511861,0.5916213405980183,0.5,0.56,0.4638005211626188,0.5481595869853823,0.458,0.52,0.4230513869586869,0.5387490593167036,0.385,0.4915,0.7275515946851936,0.6978457467291701,0.89,0.7635000000000001,0.36972060860743017,0.4896695826754221,0.3465,0.467,0.718888008650588,0.6839269850327967,0.88,0.76
YLR376C,0.4518835140087208,0.5579440329269282,0.463,0.5379999999999999,0.4387625470260458,0.5464375757743449,0.46,0.536,0.449017163098685,0.5484061197740947,0.439,0.5379999999999999,0.433856575254926,0.5514480819550474,0.46,0.5489999999999999,0.43805243952710204,0.5373674557981862,0.4305,0.5309999999999999,0.4175233689795471,0.5400214098300196,0.444,0.5379999999999999
YLR377C,0.7986015571900431,0.7658600585341018,0.9045,0.8345,0.5529932540943053,0.6146336429832421,0.581,0.6145,0.6725408495082604,0.6999940963670959,0.8135,0.7364999999999999,0.7410599759985301,0.7373773355019138,0.8085,0.7435,0.4255376456505295,0.5462358281204959,0.496,0.5315000000000001,0.4990414959789282,0.5852892066464324,0.4775,0.5845
YLR378C,0.8917359616665768,0.811650439052663,0.963,0.9395,0.6666776669325674,0.6626937139565294,0.7335,0.6990000000000001,0.9072007174055516,0.8106359810962739,0.963,0.9465,0.8971250086970542,0.8067291272044947,0.963,0.963,0.6429444278048112,0.646475981924551,0.6935,0.6825,0.5907535294287952,0.6041140992523969,0.6174999999999999,0.5925
YLR380W,0.649487022959289,0.6896684807176101,0.71,0.71,0.4427687955660141,0.5571400097264545,0.48700000000000004,0.545,0.5405674563851339,0.6239278270602427,0.5479999999999999,0.6174999999999999,0.6352087474314561,0.6972264567661676,0.672,0.6835,0.3028528957819649,0.4836923860024945,0.298,0.4445,0.3837089090637418,0.5177584119954507,0.35750000000000004,0.5185
YLR381W,0.4780157509445136,0.6040049912375673,0.4970000000000001,0.593,0.3899916123335581,0.513169409257868,0.39,0.5,0.4450887833568125,0.5767604004104476,0.4405,0.542,0.5053532782948901,0.6355351347460177,0.5375000000000001,0.6445,0.3773697560611156,0.5000273727519099,0.3825,0.472,0.37845728077972396,0.5373518368370535,0.3605,0.508
YLR382C,0.6509870743262216,0.6858393426858893,0.7505,0.7040000000000001,0.4740995838205413,0.548065384035867,0.515,0.527,0.3934445170347263,0.5504538559171116,0.37,0.5195000000000001,0.57184085595641,0.6546133632570899,0.6014999999999999,0.6584999999999999,0.2116170721956473,0.3891557314573296,0.1775,0.3595,0.3563616099042046,0.4941868511153288,0.336,0.473
YLR383W,0.5736106732186899,0.6605025400135033,0.5954999999999999,0.667,0.3302129669645547,0.4808444852189155,0.3055,0.4595,0.4603657038301242,0.5972724477428596,0.446,0.584,0.7529064462540056,0.738673487667886,0.852,0.7845,0.17639499638378506,0.37419214057858896,0.17049999999999998,0.379,0.3577261552862724,0.480277689942586,0.3175,0.4695
